repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count
63940126,10032456,1,NULL,NULL,0,759,0,0,0,4,4,0,0,29,0,16,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
78052928,10032456,1,NULL,NULL,0,588,0,0,0,5,5,0,1,234,0,24,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
86373202,10032456,1,NULL,NULL,0,495,0,3,1,2,2,0,0,202,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
87114708,10032456,2,NULL,NULL,0,488,0,0,0,2,1,0,0,202,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
88258501,10032456,1,NULL,NULL,0,476,0,0,0,2,1,0,0,5,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
93316962,10032456,1,NULL,NULL,0,428,0,0,0,2,1,0,0,10,0,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
104741327,10032456,1,NULL,NULL,0,313,0,0,0,2,1,0,0,202,2,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
105310691,10032456,1,NULL,NULL,0,307,0,0,0,2,1,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
105839992,10032456,1,NULL,NULL,0,302,0,0,0,2,1,0,0,209,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
107522635,10032456,1,NULL,NULL,0,284,0,0,0,6,6,0,1,38,4,18,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
108122639,10032456,1,NULL,NULL,0,277,1,0,0,2,2,0,0,202,1,14,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
110663849,10032456,1,NULL,NULL,0,590,0,0,0,2,1,0,0,203,0,3,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
116975372,10032456,1,NULL,NULL,0,495,0,0,0,2,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56
123573492,10032456,1,NULL,NULL,0,132,0,0,0,2,2,0,0,5,7,15,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41
125720697,10032456,1,NULL,NULL,0,108,0,0,0,3,2,0,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
10425739,10425739,0,NULL,NULL,0,1814,13498,3621,69,54,17,12,17,11010,190,218,3,637,253,217,241,230,4800,1406,1056,4847,1963,2,4311,193,1087,2190,1963,0,145,0,187,12,88,102,145,1670,2,3902,167,812,1967,1670,0,7003
10608951,10425739,1,NULL,NULL,0,1800,18,5,0,3,2,1,0,34,0,9,0,18,0,4,9,1,26,50,0,26,36,0,16,1,8,0,36,0,0,0,0,0,0,0,0,33,0,8,1,3,0,33,0,122
10848502,10425739,1,NULL,NULL,0,1795,1,1,1,2,2,0,1,20,1,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
11701010,10425739,1,NULL,NULL,0,1437,1,0,0,2,2,0,9,180,0,4,0,0,0,5,0,1,1,0,3,1,3,0,2,1,0,0,3,0,0,0,1,0,0,0,0,3,0,1,1,0,0,3,0,31
14322680,10425739,1,NULL,NULL,0,1622,1,0,0,2,1,0,1,274,0,9,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
15091900,10425739,1,15091900,0,1,1597,3,1,0,4,1,4,0,36,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
16807705,10425739,1,NULL,NULL,0,1441,0,0,0,2,0,0,0,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
16829066,10425739,1,NULL,NULL,0,1556,16,14,0,5,4,0,13,416,0,13,0,113,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
19937734,10425739,1,NULL,NULL,0,1480,1,0,0,2,2,0,0,486,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
20198703,10425739,1,NULL,NULL,0,1194,1,0,0,4,0,0,0,41,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
20864968,10425739,1,NULL,NULL,0,1431,1,0,0,2,1,0,9,191,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
22183849,10425739,1,NULL,NULL,0,1778,0,0,0,2,2,0,9,259,0,6,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
23090594,10425739,1,NULL,NULL,0,1487,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
24299374,10425739,1,NULL,NULL,0,1378,15,4,0,2,2,0,0,211,0,9,0,16,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
27853171,10425739,2,NULL,NULL,0,1317,2,1,0,2,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
29357308,10425739,1,NULL,NULL,0,1279,0,0,0,2,1,0,0,885,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
31334880,10425739,1,31334880,0,1,1235,58,17,0,2,1,0,0,102,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
31975377,10425739,1,NULL,NULL,0,1208,0,0,0,3,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
32063886,10425739,1,NULL,NULL,0,1206,0,0,0,3,0,1,2,22,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
32707402,10425739,1,NULL,NULL,0,1192,0,0,0,2,2,0,9,178,0,10,0,82,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
34173425,10425739,1,NULL,NULL,0,1172,0,0,0,3,3,0,9,383,0,25,0,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
36681856,10425739,1,NULL,NULL,0,1117,0,0,0,2,1,0,0,213,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
36758921,10425739,1,NULL,NULL,0,1269,0,0,0,2,2,0,9,184,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
38628627,10425739,1,NULL,NULL,0,1088,0,0,0,3,1,0,0,355,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
39722402,10425739,1,NULL,NULL,0,1074,0,0,0,2,1,0,0,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
39850103,10425739,1,NULL,NULL,0,1073,0,0,0,2,1,0,0,235,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
40969729,10425739,1,NULL,NULL,0,1058,2,0,0,3,2,0,0,202,6,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
41862915,10425739,1,NULL,NULL,0,1801,0,0,0,2,1,0,0,1987,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
42307664,10425739,1,NULL,NULL,0,1036,2,0,0,2,1,0,0,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46258224,10425739,1,NULL,NULL,0,983,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46806685,10425739,1,NULL,NULL,0,975,0,0,0,2,1,0,9,198,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
48606112,10425739,1,NULL,NULL,0,956,0,0,0,2,1,0,0,203,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48670393,10425739,1,NULL,NULL,0,956,0,0,0,2,1,0,0,214,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
48806478,10425739,1,NULL,NULL,0,954,0,0,0,2,1,0,0,308,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49059322,10425739,1,NULL,NULL,0,951,9,3,1,3,3,3,8,183,0,16,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
50173632,10425739,1,NULL,NULL,0,936,0,0,0,2,1,0,0,203,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50767989,10425739,1,NULL,NULL,0,928,0,0,0,2,1,0,9,178,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
52325840,10425739,1,NULL,NULL,0,907,0,1,1,3,2,0,0,217,0,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
52728923,10425739,1,NULL,NULL,0,897,0,0,0,2,1,0,0,212,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
53145368,10425739,1,NULL,NULL,0,892,0,0,0,2,1,0,0,210,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54752613,10425739,1,NULL,NULL,0,869,0,0,0,2,1,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
55819751,10425739,1,NULL,NULL,0,855,0,0,0,2,1,0,0,239,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
57968323,10425739,2,NULL,NULL,0,828,1,0,0,2,2,2,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
59155889,10425739,1,NULL,NULL,0,815,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
59594388,10425739,1,NULL,NULL,0,810,0,0,0,2,1,0,0,213,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
61026189,10425739,1,NULL,NULL,0,793,0,0,0,2,1,0,9,180,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
61561493,10425739,1,NULL,NULL,0,787,0,0,0,2,1,0,0,207,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
62297555,10425739,1,NULL,NULL,0,779,0,1,0,2,0,1,0,33,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
62652018,10425739,1,NULL,NULL,0,774,0,0,0,2,1,0,9,185,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
63905622,10425739,1,NULL,NULL,0,759,0,0,0,2,1,0,0,261,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
70045413,10425739,1,NULL,NULL,0,681,0,0,0,6,3,0,12,411,0,10,0,118,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
71675079,10425739,1,NULL,NULL,0,661,0,0,0,2,2,0,0,282,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
72779049,10425739,1,NULL,NULL,0,647,0,0,0,3,2,0,9,411,1,3,0,0,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
73047111,10425739,1,NULL,NULL,0,644,0,2,0,4,1,0,0,258,1,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
78086045,10425739,1,NULL,NULL,0,587,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
78443356,10425739,1,NULL,NULL,0,584,0,0,0,2,0,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
83302565,10425739,1,NULL,NULL,0,1163,1,0,0,2,1,0,0,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
86448654,10425739,2,NULL,NULL,0,494,0,0,0,2,1,0,0,203,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
87461583,10425739,1,NULL,NULL,0,485,2,1,0,3,1,0,9,182,0,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
87850482,10425739,1,NULL,NULL,0,479,0,0,0,2,1,0,0,202,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
89680164,10425739,1,NULL,NULL,0,461,0,0,0,2,1,0,0,354,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103719439,10425739,1,NULL,NULL,0,324,0,0,0,2,1,0,0,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
103908712,10425739,1,NULL,NULL,0,322,0,1,0,2,2,0,9,190,0,9,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
104348235,10425739,1,NULL,NULL,0,317,0,0,0,2,1,0,9,178,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
108287746,10425739,1,NULL,NULL,0,276,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
111393006,10425739,1,NULL,NULL,0,247,0,0,0,2,1,0,0,216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
112476882,10425739,1,NULL,NULL,0,1158,0,1,0,2,1,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115298803,10425739,1,NULL,NULL,0,212,0,1,0,3,1,0,0,205,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117295270,10425739,1,NULL,NULL,0,194,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
117615618,10425739,1,NULL,NULL,0,191,0,0,0,2,1,0,0,217,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
117978103,10425739,1,NULL,NULL,0,187,0,0,0,2,2,0,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
121035329,10425739,1,NULL,NULL,0,159,0,0,0,2,1,0,0,215,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
125608008,10425739,1,NULL,NULL,0,109,0,0,0,2,0,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2536002,11474326,1,2536002,0,1,2333,9,4,0,6,6,2,23,4275,0,92,0,33,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
3058510,11474326,1,NULL,NULL,0,2272,0,0,0,2,1,0,10,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
3098248,11474326,1,NULL,NULL,0,2269,0,0,0,2,1,0,10,2404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
3231775,11474326,1,NULL,NULL,0,2259,0,2,0,2,2,0,10,2436,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170
3242979,11474326,1,NULL,NULL,0,2257,0,0,0,3,2,3,11,2747,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
3358328,11474326,1,NULL,NULL,0,1781,2,0,0,4,4,0,12,2792,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
3377119,11474326,1,NULL,NULL,0,2084,0,0,0,2,2,0,12,3115,1,52,0,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370
3955917,11474326,1,NULL,NULL,0,2328,0,0,0,2,2,0,10,2446,1,35,0,102,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
4125264,11474326,1,4125264,0,1,2175,3,0,0,2,0,2,4,1823,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
5242345,11474326,1,NULL,NULL,0,2094,0,0,0,4,4,0,12,2792,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
6448301,11474326,1,NULL,NULL,0,2020,5,2,0,4,4,0,21,3569,1,950,0,1291,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751
6715347,11474326,1,NULL,NULL,0,2002,0,0,0,2,1,0,10,2393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
6717077,11474326,1,NULL,NULL,0,2001,0,0,0,2,1,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7951309,11474326,1,NULL,NULL,0,1745,1,0,0,4,4,0,22,3779,0,145,0,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
10049177,11474326,1,NULL,NULL,0,1822,0,0,0,2,2,0,10,956,0,20,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
11474326,11474326,0,NULL,NULL,0,2335,40697,6447,54,53,26,34,34,63738,32,1802,43,2407,12,35,669,130,1434,3598,207,1510,1346,0,1659,23,220,70,1289,0,62,0,97,1,28,15,62,629,0,937,7,64,22,629,0,2803
14988222,11474326,1,NULL,NULL,0,1601,0,0,0,2,2,0,0,210,0,6,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
16528772,11474326,1,NULL,NULL,0,1549,0,0,0,2,2,0,3,869,2,60,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
20567402,11474326,1,NULL,NULL,0,1466,0,0,0,2,2,0,2,267,0,6,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
24965748,11474326,1,NULL,NULL,0,1409,0,0,0,2,1,0,0,10,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
28405614,11474326,1,NULL,NULL,0,1307,0,1,0,4,1,1,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
29326570,11474326,1,NULL,NULL,0,1282,0,0,0,3,3,1,10,1458,0,92,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
31634129,11474326,1,NULL,NULL,0,1217,1,0,0,2,2,0,2,823,1,14,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
34379569,11474326,1,NULL,NULL,0,1155,0,0,0,2,2,0,1,431,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
42742237,11474326,1,NULL,NULL,0,1032,0,0,0,2,2,0,1,309,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
43121162,11474326,1,NULL,NULL,0,1025,0,0,0,2,1,0,0,293,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
44306011,11474326,1,NULL,NULL,0,1009,1,0,0,2,1,0,0,485,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
45584282,11474326,1,NULL,NULL,0,992,0,0,0,2,1,0,0,210,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
46823311,11474326,1,NULL,NULL,0,975,0,0,0,2,2,0,0,313,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
48034347,11474326,1,NULL,NULL,0,964,0,0,0,3,2,0,0,284,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
53152548,11474326,1,NULL,NULL,0,892,0,0,0,2,1,0,0,215,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
56203283,11474326,1,NULL,NULL,0,849,0,0,0,2,2,0,10,951,0,6,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
57319974,11474326,1,NULL,NULL,0,835,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
58929643,11474326,1,NULL,NULL,0,817,0,0,0,2,1,0,0,246,0,6,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
