"","repo_id","parent_id","full_name","counter","percentage","ALL","X0.75","X0.5","X0.25","X1.Commit"
"2705",87469796,"18740233","IC-CMS/Hygieia","15",0.5,"Hard","Hard","Social","Social","Social"
"2706",87477033,"18740233","walmartlabs/Hygieia","28",1,"Social","Social","Social","Social","Social"
"2707",87519445,"18740233","battinasubodh/Hygieia","13",0.38,"Hard","Hard","Hard","Social","Social"
"2708",88778389,"18740233","conkerant/Hygieia","4",0.67,"Hard","Hard","Social","Social","Social"
"2709",90134381,"18740233","Satheesh-Balachandran/Hygieia","33",0.77,"Hard","Social","Social","Social","Social"
"2710",90137854,"18740233","dhivahar19/Hygieia","17",0.85,"Hard","Social","Social","Social","Social"
"2711",92801896,"18740233","jozzhart/Hygieia","7",0.78,"Hard","Social","Social","Social","Social"
"2712",92805350,"18740233","Booma-Baskaran/Hygieia","11",0.85,"Hard","Social","Social","Social","Social"
"2713",92945239,"18740233","spennec/Hygieia","23",1,"Social","Social","Social","Social","Social"
"2714",93683434,"18740233","mikesalvia/Hygieia","2",0.4,"Hard","Hard","Hard","Social","Social"
"2715",95661674,"18740233","Praveen-chaganti/Hygieia","2",1,"Social","Social","Social","Social","Social"
"2716",96208707,"18740233","rvema/Hygieia","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2717",96591118,"18740233","ERS-HCL/metrics","0",0,"Hard","Hard","Hard","Hard","Hard"
"2718",99140231,"18740233","bbrower/Hygieia","3",0.5,"Hard","Hard","Social","Social","Social"
"2719",100050087,"18740233","mtnsat/Hygieia","2",0.05,"Hard","Hard","Hard","Hard","Social"
"2720",101358323,"18740233","jpeerz-hygieia/Hygieia","2",0.18,"Hard","Hard","Hard","Hard","Social"
"2721",101565955,"18740233","Prodesire/Hygieia","2",0.4,"Hard","Hard","Hard","Social","Social"
"2722",101621586,"18740233","brianmcfeeley/Hygieia","2",1,"Social","Social","Social","Social","Social"
"2723",101834851,"18740233","benoitm76/Hygieia","2",0.5,"Hard","Hard","Social","Social","Social"
"2724",103474746,"18740233","dardanbekteshi/Hygieia","4",1,"Social","Social","Social","Social","Social"
"2725",104735907,"18740233","Mohitg06/Hygieia","0",0,"Hard","Hard","Hard","Hard","Hard"
"2726",105644535,"18740233","nameisaravind/Hygieia","67",1,"Social","Social","Social","Social","Social"
"2727",106346563,"18740233","aamol/Hygieia","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2728",107260967,"18740233","paruff/Hygieia","0",0,"Hard","Hard","Hard","Hard","Hard"
"2729",109208183,"18740233","rohit-rehan/Hygieia","0",0,"Hard","Hard","Hard","Hard","Hard"
"2730",22026772,"21994967","kobotoolbox/collect","1",0.17,"Hard","Hard","Hard","Hard","Social"
"2731",24897396,"21994967","jkpr/collect-fixed","26",0.21,"Hard","Hard","Hard","Hard","Social"
"2732",26155755,"21994967","onaio/collect","37",0.37,"Hard","Hard","Hard","Social","Social"
"2733",27279386,"21994967","meletis/collect","3",0.38,"Hard","Hard","Hard","Social","Social"
"2734",27827060,"21994967","nafundi/collect","5",1,"Social","Social","Social","Social","Social"
"2735",28167412,"21994967","SwissTPH/collect","6",0.5,"Hard","Hard","Social","Social","Social"
"2736",29583410,"21994967","jnordling/collect","15",1,"Social","Social","Social","Social","Social"
"2737",36430966,"21994967","AguaClara/post.collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2738",36597284,"21994967","gostech/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2739",36870432,"21994967","Illianus/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2740",46447248,"21994967","joeflack4/collect-fixed","6",1,"Social","Social","Social","Social","Social"
"2741",46746931,"21994967","nribeka/collect","26",1,"Social","Social","Social","Social","Social"
"2742",49652550,"21994967","lognaturel/collect","323",1,"Social","Social","Social","Social","Social"
"2743",50929339,"21994967","SDRC-India/collect","7",0.44,"Hard","Hard","Hard","Social","Social"
"2744",51414009,"21994967","Genius1237/collect","2",1,"Social","Social","Social","Social","Social"
"2745",52032601,"21994967","grzesiek2010/collect","1323",1,"Social","Social","Social","Social","Social"
"2746",52472621,"21994967","jwishnie/collect","8",1,"Social","Social","Social","Social","Social"
"2747",52689549,"21994967","carstendev/collect","1",1,"Social","Social","Social","Social","Social"
"2748",52755643,"21994967","smap-consulting/fieldTask4","4",0.01,"Hard","Hard","Hard","Hard","Social"
"2749",56281156,"21994967","shobhitagarwal1612/collect","1229",1,"Social","Social","Social","Social","Social"
"2750",57469299,"21994967","yanokwa/odk-collect","143",1,"Social","Social","Social","Social","Social"
"2751",57700833,"21994967","dcbriccetti/collect","89",1,"Social","Social","Social","Social","Social"
"2752",58388195,"21994967","lakshyagupta21/collect","63",1,"Social","Social","Social","Social","Social"
"2753",58401067,"21994967","yadav-rahul/collect","7",1,"Social","Social","Social","Social","Social"
"2754",58468603,"21994967","royrivnam/collect","13",1,"Social","Social","Social","Social","Social"
"2755",58695704,"21994967","shouryalala/collect","9",0.5,"Hard","Hard","Social","Social","Social"
"2756",58705660,"21994967","lokeshkvn/collect","3",0.6,"Hard","Hard","Social","Social","Social"
"2757",58790460,"21994967","nmpatsal/collect","32",0.97,"Hard","Social","Social","Social","Social"
"2758",58960717,"21994967","getsanjeev/collect","18",1,"Social","Social","Social","Social","Social"
"2759",59474027,"21994967","rijuldhir/collect","10",0.83,"Hard","Social","Social","Social","Social"
"2760",59477754,"21994967","sanovikov71/collect","1",1,"Social","Social","Social","Social","Social"
"2761",59479860,"21994967","icemc/collect","9",0.75,"Hard","Social","Social","Social","Social"
"2762",59490248,"21994967","pratikmjoshi/collect","27",0.79,"Hard","Social","Social","Social","Social"
"2763",60012705,"21994967","beast-incarnate/collect","2",0.4,"Hard","Hard","Hard","Social","Social"
"2764",60966708,"21994967","abdulwd/collect","8",1,"Social","Social","Social","Social","Social"
"2765",61093910,"21994967","alxndrsn/collect","28",1,"Social","Social","Social","Social","Social"
"2766",61744401,"21994967","kaddal/collect","2",0.4,"Hard","Hard","Hard","Social","Social"
"2767",64605589,"21994967","MukundAnanthu/collect","16",1,"Social","Social","Social","Social","Social"
"2768",65864900,"21994967","CiudadFutura/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2769",67716879,"21994967","VisheshVadhera/collect","3",1,"Social","Social","Social","Social","Social"
"2770",69279096,"21994967","akshay-ap/collect","48",1,"Social","Social","Social","Social","Social"
"2771",69714625,"21994967","PembrokeStudio/collect","161",1,"Social","Social","Social","Social","Social"
"2772",72146151,"21994967","Yurii-Laguta/collect","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2773",73715454,"21994967","zestyping/collect","115",1,"Social","Social","Social","Social","Social"
"2774",75521079,"21994967","NaderBeshr/collect","2",0.5,"Hard","Hard","Social","Social","Social"
"2775",77661932,"21994967","Divya063/collect","26",1,"Social","Social","Social","Social","Social"
"2776",85135559,"21994967","Archaejohn/collect","9",0.47,"Hard","Hard","Hard","Social","Social"
"2777",87697114,"21994967","meerkat-code/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2778",88698590,"21994967","ShenJack/collect","8",1,"Social","Social","Social","Social","Social"
"2779",88701544,"21994967","rk635636/collect","5",0.31,"Hard","Hard","Hard","Social","Social"
"2780",88876996,"21994967","Thodoris1999/collect","36",1,"Social","Social","Social","Social","Social"
"2781",89146152,"21994967","ArmenApresyan8/collect","37",1,"Social","Social","Social","Social","Social"
"2782",89231956,"21994967","codetriage-readme-bot/collect","1",1,"Social","Social","Social","Social","Social"
"2783",91556119,"21994967","Shrreya/collect","1",0.5,"Hard","Hard","Social","Social","Social"
"2784",91617215,"21994967","huangyz0918/collect","81",1,"Social","Social","Social","Social","Social"
"2785",91823443,"21994967","staa99/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2786",92147578,"21994967","vettyvignesh/collect","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2787",92316269,"21994967","jpnathean/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2788",92989917,"21994967","jd-alexander/collect","210",0.98,"Hard","Social","Social","Social","Social"
"2789",94290053,"21994967","xsteelej/collect","71",1,"Social","Social","Social","Social","Social"
"2790",98644220,"21994967","foundation-for-environmental-monitoring/ffem-collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2791",98766298,"21994967","SaumiaSinghal/collect","51",1,"Social","Social","Social","Social","Social"
"2792",106471845,"21994967","fjelltopp/collect","0",0,"Hard","Hard","Hard","Hard","Hard"
"2793",107284913,"21994967","DreamyPhobic/collect","7",1,"Social","Social","Social","Social","Social"
"2794",107405683,"21994967","AOS002/collect","6",1,"Social","Social","Social","Social","Social"
"2795",108658080,"21994967","nexusbr/collect","3",1,"Social","Social","Social","Social","Social"
"2796",112785107,"21994967","cooperka/collect","158",1,"Social","Social","Social","Social","Social"
"2797",116973854,"21994967","muarachmann/collect","3",1,"Social","Social","Social","Social","Social"
"2798",128347358,"21994967","trebla64/collect","4",1,"Social","Social","Social","Social","Social"
"2799",18495,"27653260","Kobee1203/scribe-java","18",0.44,"Hard","Hard","Hard","Social","Social"
"2800",44240,"27653260","georgecao/scribe-java","1",0.09,"Hard","Hard","Hard","Hard","Social"
"2801",811435,"27653260","matsumo/scribe-java","1",1,"Social","Social","Social","Social","Social"
"2802",1384204,"27653260","saleram1/scribe-java","2",0.4,"Hard","Hard","Hard","Social","Social"
"2803",1826390,"27653260","elw00d/scribe-java","8",0.5,"Hard","Hard","Social","Social","Social"
"2804",3963404,"27653260","codepath/scribe-java","3",0.33,"Hard","Hard","Hard","Social","Social"
"2805",7106649,"27653260","mebigfatguy/scribe-java","1",1,"Social","Social","Social","Social","Social"
"2806",30821053,"27653260","Rabrg/scribejava","4",1,"Social","Social","Social","Social","Social"
"2807",52655416,"27653260","ezibrov/scribejava","1",1,"Social","Social","Social","Social","Social"
"2808",120524253,"27653260","joestazak/scribejava","3",0.75,"Hard","Social","Social","Social","Social"
"2809",28488475,"28178404","sockeqwe/plaid","1",0.02,"Hard","Hard","Hard","Hard","Social"
"2810",29371105,"28178404","robertoyacoub/plaid","1",0.25,"Hard","Hard","Hard","Social","Social"
"2811",30070454,"28178404","MaTriXy/plaid","0",0,"Hard","Hard","Hard","Hard","Hard"
"2812",42986764,"28178404","Ashok-Varma/plaid","0",0,"Hard","Hard","Hard","Hard","Hard"
"2813",44862241,"28178404","2050utopia/plaid","0",0,"Hard","Hard","Hard","Hard","Hard"
"2814",50857632,"28178404","JediBurrell/plaid","8",0.53,"Hard","Hard","Social","Social","Social"
"2815",52558891,"28178404","takahirom/plaid","2",0.67,"Hard","Hard","Social","Social","Social"
"2816",53186594,"28178404","rome753/plaid","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2817",53351981,"28178404","HopeSeebok/plaid","2",0.5,"Hard","Hard","Social","Social","Social"
"2818",61194681,"28178404","arniesaha/plaid","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2819",67029089,"28178404","alexjlockwood/plaid","9",1,"Social","Social","Social","Social","Social"
"2820",67247851,"28178404","erluxman/plaid","0",0,"Hard","Hard","Hard","Hard","Hard"
"2821",78351407,"28178404","fobo66/plaid","4",1,"Social","Social","Social","Social","Social"
"2822",82422126,"28178404","someshk/plaid","0",0,"Hard","Hard","Hard","Hard","Hard"
"2823",102831252,"28178404","XinyueZ/plaid","74",0.74,"Hard","Hard","Social","Social","Social"
"2824",109201454,"28178404","ataulm/plaid","25",1,"Social","Social","Social","Social","Social"
"2825",123105644,"28178404","pfmaggi/plaid","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2826",127493280,"28178404","arangob/plaid","33",1,"Social","Social","Social","Social","Social"
"2827",129424494,"28178404","ashdavies/plaid","7",1,"Social","Social","Social","Social","Social"
"2828",130170948,"28178404","apoorv9990/plaid","1",0.5,"Hard","Hard","Social","Social","Social"
"2829",30796026,"28602846","sdeleuze/reactor-core","47",1,"Social","Social","Social","Social","Social"
"2830",42433529,"28602846","dfeist/reactor-core","50",1,"Social","Social","Social","Social","Social"
"2831",55871900,"28602846","kamilszymanski/reactor-core","3",1,"Social","Social","Social","Social","Social"
"2832",62483714,"28602846","OlegDokuka/reactor-core","93",1,"Social","Social","Social","Social","Social"
"2833",78991674,"28602846","baptistemesta/reactor-core","7",1,"Social","Social","Social","Social","Social"
"2834",80131442,"28602846","codingOnGithub/reactor-core","0",0,"Hard","Hard","Hard","Hard","Hard"
"2835",85262459,"28602846","get-set/reactor-core","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2836",87774830,"28602846","sbuettner/reactor-core","1",1,"Social","Social","Social","Social","Social"
"2837",103007566,"28602846","zhouzhou19950825/reactor-core","8",0.53,"Hard","Hard","Social","Social","Social"
"2838",107245148,"28602846","szpak/reactor-core","8",1,"Social","Social","Social","Social","Social"
"2839",107381213,"28602846","nurkiewicz/reactor-core","7",1,"Social","Social","Social","Social","Social"
"2840",108981290,"28602846","dittos/reactor-core","10",1,"Social","Social","Social","Social","Social"
"2841",114891129,"28602846","lerencao/reactor-core","3",1,"Social","Social","Social","Social","Social"
"2842",120729094,"28602846","pavelhoral/reactor-core","1",1,"Social","Social","Social","Social","Social"
"2843",129043150,"28602846","spring-operator/reactor-core","40",1,"Social","Social","Social","Social","Social"
"2844",133515772,"28602846","aftersss/reactor-core","3",1,"Social","Social","Social","Social","Social"
"2845",34014078,"29796617","Creeperface01/DragonProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2846",51113994,"29796617","robotman3000/DragonProxy","29",0.21,"Hard","Hard","Hard","Hard","Social"
"2847",54965773,"29796617","Misat11/DragonProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2848",79394069,"29796617","HoverEpic/DragonProxy","41",0.22,"Hard","Hard","Hard","Hard","Social"
"2849",83465336,"29796617","morantis/DragonProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2850",83517879,"29796617","ApocalypsjeNL/DragonProxy","1",0,"Hard","Hard","Hard","Hard","Hard"
"2851",83570722,"29796617","francois76/DragonProxy","12",0.02,"Hard","Hard","Hard","Hard","Social"
"2852",84018498,"29796617","tr7zw/DragonProxy","34",0.08,"Hard","Hard","Hard","Hard","Social"
"2853",84107867,"29796617","johnnywoof/DragonProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2854",84577229,"29796617","dernise/DragonProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2855",85710598,"29796617","sgdc3/DragonProxy","3",0,"Hard","Hard","Hard","Hard","Hard"
"2856",89906802,"29796617","BrainStone/DragonProxy","11",0.02,"Hard","Hard","Hard","Hard","Social"
"2857",110913839,"29796617","Cheesetopia/ProvoloneProxy","0",0,"Hard","Hard","Hard","Hard","Hard"
"2858",123637133,"29796617","EOT3000/DragonProxy","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2860",11985962,"30777963","kgoderis/openhab2","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2861",12165098,"30777963","marcelrv/openhab2","19",1,"Social","Social","Social","Social","Social"
"2862",13519999,"30777963","dnobel/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2865",14794706,"30777963","lewie/openhab2","13",0,"Hard","Hard","Hard","Hard","Hard"
"2866",14830337,"30777963","sja/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2867",14831723,"30777963","teichsta/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2868",15460022,"30777963","Stratehm/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2869",17030476,"30777963","innoq/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2870",17087467,"30777963","Neulinet/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2871",19802244,"30777963","beowulfe/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2872",22678185,"30777963","WetwareLabs/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2873",26030957,"30777963","babajaga/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2874",27949287,"30777963","monnimeter/openhab2","0",0,"Hard","Hard","Hard","Hard","Hard"
"2875",30838720,"30777963","kaikreuzer/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2876",30936224,"30777963","cdjackson/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2877",31105284,"30777963","watou/openhab2-addons","13",0,"Hard","Hard","Hard","Hard","Hard"
"2878",31112034,"30777963","gerrieg/openhab2-addons","78",0.02,"Hard","Hard","Hard","Hard","Social"
"2879",31284534,"30777963","tavalin/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2880",31299445,"30777963","tobof/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2881",31361355,"30777963","andreacioni/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2882",31406534,"30777963","digitaldan/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2883",31514759,"30777963","Viburnum/openhab2-addons","1",1,"Social","Social","Social","Social","Social"
"2884",31622056,"30777963","famake3/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2885",31893920,"30777963","Pshatsillo/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2886",32063840,"30777963","clinique/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2887",32311248,"30777963","davidgraeff/openhab2-addons","71",0.02,"Hard","Hard","Hard","Hard","Social"
"2888",32531529,"30777963","mozilla/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2889",32992970,"30777963","sprehn/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2890",33043744,"30777963","jarlebh/openhab2-addons","5",0,"Hard","Hard","Hard","Hard","Hard"
"2891",33130651,"30777963","OLibutzki/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2892",34102672,"30777963","codeworkx/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2893",34874414,"30777963","QuailAutomation/openhab2-addons","29",0.01,"Hard","Hard","Hard","Hard","Social"
"2894",35488765,"30777963","planbnet/openhab2-addons","1",0.33,"Hard","Hard","Hard","Social","Social"
"2895",36276984,"30777963","gnalbandian/openhab2-addons","5",1,"Social","Social","Social","Social","Social"
"2896",37155855,"30777963","meju25/openhab2-addons","33",0.16,"Hard","Hard","Hard","Hard","Social"
"2897",37751059,"30777963","hakan42/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2898",38769987,"30777963","mccaffm/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2899",39509135,"30777963","martinvw/openhab2-addons","45",0.01,"Hard","Hard","Hard","Hard","Social"
"2900",40482370,"30777963","JSurf/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2901",41461960,"30777963","Jamstah/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2902",41743704,"30777963","MusalaSoft/openhab2-addons","130",0.1,"Hard","Hard","Hard","Hard","Social"
"2903",41841722,"30777963","wborn/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2904",42807744,"30777963","ghys/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2905",42904527,"30777963","mhilbush/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2906",43407973,"30777963","ibaton/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2907",43643740,"30777963","jofleck/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2908",45117499,"30777963","sjka/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2909",45583206,"30777963","pathec/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2910",45952605,"30777963","paulianttila/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2911",45981282,"30777963","Xento/openhab2-addons","4",0,"Hard","Hard","Hard","Hard","Hard"
"2912",47534303,"30777963","tholtgre/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2913",48145753,"30777963","TheNetStriker/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2914",48387811,"30777963","pfink/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2915",48478522,"30777963","gedejong/openhab2-addons","4",0,"Hard","Hard","Hard","Hard","Hard"
"2916",48493492,"30777963","nils-developersinblue/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2917",48500215,"30777963","cvanorman/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2918",48558478,"30777963","Mr-Eskildsen/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2919",48676444,"30777963","palkie/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2920",48813325,"30777963","johannrichard/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2921",49213034,"30777963","jsjames/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2922",49451619,"30777963","magx2/openhab2-addons","31",0.01,"Hard","Hard","Hard","Hard","Social"
"2923",50057563,"30777963","gnlpfjh/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2924",50245650,"30777963","BClark09/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2925",50616968,"30777963","tratho/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2926",50736076,"30777963","AlexBullen/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2927",50968357,"30777963","kubawolanin/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2928",51394095,"30777963","g1velo/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2929",51441209,"30777963","andrewshilliday/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2930",51682350,"30777963","fharni/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2931",52049018,"30777963","J-N-K/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2932",52267067,"30777963","astenlund74/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2933",52447016,"30777963","hww3/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2934",52496333,"30777963","mherwege/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2935",52582031,"30777963","SJoWie80/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2936",53644609,"30777963","FutureCow/openhab2-addons","29",0.14,"Hard","Hard","Hard","Hard","Social"
"2937",53867208,"30777963","derabbink/openhab2-addons","30",0.97,"Hard","Social","Social","Social","Social"
"2938",53869906,"30777963","GeminiServer/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2939",54040014,"30777963","carecon/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2940",54210397,"30777963","reyem/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2941",54504787,"30777963","stundzig/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2942",54513839,"30777963","CWeitkamp/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2943",54583842,"30777963","kwave/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2944",54590427,"30777963","dolic/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2945",54602861,"30777963","sebplorenz/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2946",54696008,"30777963","sebmarchand/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2947",54727424,"30777963","AndyXMB/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2948",54763393,"30777963","marvkis/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2949",54764368,"30777963","gersilex/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2950",54903777,"30777963","syphr42/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2951",55340045,"30777963","Markinus/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2952",55373936,"30777963","falkena/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2953",55420722,"30777963","mvolaart/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2954",56202845,"30777963","idserda/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2955",56395574,"30777963","aogorek/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2956",56520316,"30777963","pinkfish/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2957",56604517,"30777963","FlorianSW/openhab2-addons","41",0.01,"Hard","Hard","Hard","Hard","Social"
"2958",56708819,"30777963","cHynInTeam/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2959",56804231,"30777963","mcguiresean/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2960",57295931,"30777963","georgeerhan/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2961",57516311,"30777963","jannegpriv/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2962",58091372,"30777963","Ronson1909/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2963",58271745,"30777963","Sbried/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2964",58703180,"30777963","lawchris/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2965",59174134,"30777963","dimalo/openhab2-addons","13",0.01,"Hard","Hard","Hard","Hard","Social"
"2966",59460333,"30777963","chasebri68/openhab2-addons","1",1,"Social","Social","Social","Social","Social"
"2967",59873931,"30777963","shawncrosby/openhab2-addons","9",0,"Hard","Hard","Hard","Hard","Hard"
"2968",60112042,"30777963","holmes/openhab2-addons","2",0,"Hard","Hard","Hard","Hard","Hard"
"2969",61193978,"30777963","udo1toni/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2970",61728158,"30777963","m17design/openhab2-addons","7",0,"Hard","Hard","Hard","Hard","Hard"
"2971",62296563,"30777963","ssalonen/openhab2-addons","58",0.03,"Hard","Hard","Hard","Hard","Social"
"2972",62424300,"30777963","msteigenberger/openhab2-addons","10",0.01,"Hard","Hard","Hard","Hard","Social"
"2973",64339390,"30777963","maplesteve/openhab2-addons","5",0,"Hard","Hard","Hard","Hard","Hard"
"2974",64866589,"30777963","Nebula83/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2975",65784967,"30777963","boc-tothefuture/openhab2-addons","123",1,"Social","Social","Social","Social","Social"
"2976",65878521,"30777963","Hilbrand/openhab2-addons","0",NA,"Dead?","Dead?","Dead?","Dead?","Dead?"
"2977",66821846,"30777963","hillmanr/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2978",66991906,"30777963","SeelabFhdo/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2979",69600272,"30777963","octa22/openhab2-addons","27",0.01,"Hard","Hard","Hard","Hard","Social"
"2980",70995399,"30777963","mimo74/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
"2981",71437080,"30777963","zarusz/openhab2-addons","3",0,"Hard","Hard","Hard","Hard","Hard"
"2982",72423588,"30777963","skazi0/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2983",72507940,"30777963","alexreinert/openhab2-addons","1",0,"Hard","Hard","Hard","Hard","Hard"
"2984",72716471,"30777963","claell/openhab2-addons","0",0,"Hard","Hard","Hard","Hard","Hard"
