repo_id,forked_from,parent_id,hf_parent_id,depth,hf_depth,is_Hard_fork,full_name,owner_id,name,created_at,updated_at,build_file,ALL,0.7,0.9,0.3,1 Commit
22183849,10425739,10425739,NULL,1,NULL,0,MaTriXy/ExoPlayer,1254976,ExoPlayer,41839.90694,42427.45139,build.gradle,Hard,Social,Social,Social,Hard
66098328,11474326,11474326,NULL,1,NULL,0,leonardortlima/RxJava,3395833,RxJava,42886.94097,25570,build.gradle,Social,Social,Social,Social,Hard
23090594,10425739,10425739,NULL,1,NULL,0,ClubCom/AndroidExoPlayer,8045054,AndroidExoPlayer,42130.63958,42411.11597,build.gradle,Hard,Hard,Hard,Social,Hard
24299374,10425739,10425739,NULL,1,NULL,0,b95505017/ExoPlayer,182680,ExoPlayer,42239.45,42407.41458,build.gradle,Hard,Social,Social,Social,Hard
75350658,17991525,17991525,NULL,1,NULL,0,flaviolivolsi/react-native,2371905,react-native,42999.60625,25570,build.gradle,Social,Social,Social,Social,Hard
27853171,10848502,10425739,NULL,2,NULL,0,BrightcoveOS/ExoPlayer,22175,ExoPlayer,42300.7125,42409.07917,build.gradle,Social,Social,Social,Social,Hard
31334880,10425739,10425739,31334880,1,0,1,ButterflyTV/ExoPlayer-with-RTMP-and-FLV-seek,11299828,ExoPlayer-with-RTMP-and-FLV-seek,42382.45625,42409.40139,build.gradle,Hard,Hard,Hard,Social,Hard
31975377,10425739,10425739,NULL,1,NULL,0,bbc/ExoPlayer,260681,ExoPlayer,42409.6625,25569.04167,build.gradle,Hard,Social,Social,Social,Hard
46398038,38843634,38843634,NULL,1,NULL,0,wary/zeppelin,403551,zeppelin,42636.17014,25570,pom.xml,Hard,Social,Social,Social,Hard
32063886,10425739,10425739,NULL,1,NULL,0,kaltura/ExoPlayer,86801,ExoPlayer,42411.30556,43492.60069,build.gradle,Hard,Hard,Hard,Social,Hard
36681856,10425739,10425739,NULL,1,NULL,0,jvanderwee/ExoPlayer,3973239,ExoPlayer,42500.41458,25569.04167,build.gradle,Hard,Hard,Hard,Social,Hard
46300457,17991525,17991525,NULL,1,NULL,0,SandroMachado/react-native,1221473,react-native,42635.02292,25570,build.gradle,Social,Social,Social,Social,Hard
36758921,10425739,10425739,NULL,1,NULL,0,pittenga/ExoPlayer,1000693,ExoPlayer,42348.96806,25569.04167,build.gradle,Hard,Hard,Hard,Social,Hard
38628627,10425739,10425739,NULL,1,NULL,0,121cast/ExoPlayer,1907228,ExoPlayer,42529.06042,25570,build.gradle,Hard,Hard,Hard,Social,Hard
39722402,10425739,10425739,NULL,1,NULL,0,ckarthickit/ExoPlayer,9419354,ExoPlayer,42543.22361,43472.23194,build.gradle,Hard,Hard,Hard,Social,Hard
120547467,17991525,17991525,NULL,1,NULL,0,xuelgong/react-native,48311543,react-native,43452.82778,43537.31111,build.gradle,Social,Social,Social,Social,Hard
39850103,10425739,10425739,NULL,1,NULL,0,danielgomezrico/ExoPlayer,499658,ExoPlayer,42544.9,25570,build.gradle,Hard,Hard,Hard,Social,Hard
40969729,10425739,10425739,NULL,1,NULL,0,brightcove/ExoPlayer,206299,ExoPlayer,42559.77083,25570,build.gradle,Hard,Hard,Hard,Social,Hard
41862915,10425739,10425739,NULL,1,NULL,0,natez0r/ExoPlayer,217040,ExoPlayer,41816.95278,25570,build.gradle,Hard,Hard,Hard,Social,Hard
47556891,17991525,17991525,NULL,1,NULL,0,tsjing/react-native,13103537,react-native,42648.3625,25570,build.gradle,Social,Social,Social,Social,Hard
42307664,10425739,10425739,NULL,1,NULL,0,yhd4711499/ExoPlayer,2098702,ExoPlayer,42581.06875,25570,build.gradle,Hard,Hard,Hard,Social,Hard
46258224,10425739,10425739,NULL,1,NULL,0,GoranNSW/ExoPlayer,11540908,ExoPlayer,42634.525,25570,build.gradle,Hard,Social,Social,Social,Hard
29154559,17991525,17991525,NULL,1,NULL,0,trabian/react-native,384393,react-native,42327.84722,42434.53889,build.gradle,Social,Social,Social,Social,Hard
48606112,10425739,10425739,NULL,1,NULL,0,justice077/ExoPlayer,30493909,ExoPlayer,42661.29444,25570,build.gradle,Hard,Social,Social,Social,Hard
48670393,10425739,10425739,NULL,1,NULL,0,kevleyski/ExoPlayer,211521,ExoPlayer,42661.60208,25570,build.gradle,Hard,Hard,Hard,Social,Hard
48806478,10425739,10425739,NULL,1,NULL,0,HKMOpen/ExoPlayer,6460279,ExoPlayer,42663.45278,25570,build.gradle,Hard,Social,Social,Social,Hard
19228343,17991525,17991525,NULL,1,NULL,0,jaywalklabs/react-native,7669199,react-native,42118.69444,42421.69444,build.gradle,Social,Social,Social,Social,Hard
50173632,10425739,10425739,NULL,1,NULL,0,tornado12345/ExoPlayer,32183605,ExoPlayer,42681.63819,43533.14583,build.gradle,Hard,Social,Social,Social,Hard
108287746,10425739,10425739,NULL,1,NULL,0,kolpacheque/ExoPlayer,2276436,ExoPlayer,43341.57361,43472.80556,build.gradle,Hard,Social,Social,Social,Hard
50767989,10425739,10425739,NULL,1,NULL,0,remcomokveld/ExoPlayer,6728072,ExoPlayer,42689.50069,25570,build.gradle,Hard,Social,Social,Social,Hard
52325840,10425739,10425739,NULL,1,NULL,0,ebr11/ExoPlayer,1723884,ExoPlayer,42710.56597,43420.73472,build.gradle,Hard,Social,Social,Social,Hard
119367581,30777963,30777963,NULL,1,NULL,0,markus2810/openhab2-addons,10027091,openhab2-addons,43441.77361,43472.37569,pom.xml,Social,Social,Social,Social,Hard
52728923,10425739,10425739,NULL,1,NULL,0,supercairos/ExoPlayer,1999090,ExoPlayer,42720.06389,25570,build.gradle,Hard,Social,Social,Social,Hard
53145368,10425739,10425739,NULL,1,NULL,0,leo-lp/ExoPlayer,33033706,ExoPlayer,42725.23472,25570,build.gradle,Hard,Social,Social,Social,Hard
58697877,14807988,14807988,NULL,1,NULL,0,drummerwolli/flink,1852208,flink,42797.65139,43613.77361,pom.xml,Social,Social,Social,Social,Hard
54752613,10425739,10425739,NULL,1,NULL,0,anup1245/ExoPlayer,8994702,ExoPlayer,42748.72431,25570,build.gradle,Hard,Social,Social,Social,Hard
55819751,10425739,10425739,NULL,1,NULL,0,tprochazka/ExoPlayer,213117,ExoPlayer,42762.3875,25570,build.gradle,Hard,Social,Social,Social,Hard
57968323,49059322,10425739,NULL,2,NULL,0,monkey-who/ExoPlayer,3628679,ExoPlayer,42789.54236,25570,build.gradle,Social,Social,Social,Social,Hard
59155889,10425739,10425739,NULL,1,NULL,0,Uplynk/ExoPlayer,13239490,ExoPlayer,42802.70486,25570,build.gradle,Hard,Social,Social,Social,Hard
3848555,4386034,4386034,NULL,1,NULL,0,hcherndon/BungeeCord,1545481,BungeeCord,41712.39236,42418.72222,pom.xml,Hard,Social,Social,Social,
59594388,10425739,10425739,NULL,1,NULL,0,BrightcovePS/ExoPlayer,284230,ExoPlayer,42807.81736,43556.17292,build.gradle,Hard,Social,Social,Social,Hard
61026189,10425739,10425739,NULL,1,NULL,0,YouKim/ExoPlayer,544184,ExoPlayer,42824.12708,25570,build.gradle,Hard,Social,Social,Social,Hard
61561493,10425739,10425739,NULL,1,NULL,0,mkaflowski/ExoPlayer,12387514,ExoPlayer,42830.49861,43593.35139,build.gradle,Hard,Social,Social,Social,Hard
7141228,4870744,4386034,4870744,2,1,1,prplz/BungeeCord,62835,BungeeCord,41636.29028,43498.87292,pom.xml,Social,Social,Social,Social,Hard
63905622,10425739,10425739,NULL,1,NULL,0,AOrobator/ExoPlayer,2321190,ExoPlayer,42858.60625,25570,build.gradle,Hard,Social,Social,Social,Hard
70045413,10425739,10425739,NULL,1,NULL,0,DolbyLaboratories/ExoPlayer,1947769,ExoPlayer,42936.24306,43605.69722,build.gradle,Hard,Social,Social,Social,Hard
71675079,10425739,10425739,NULL,1,NULL,0,dulmandakh/ExoPlayer,273307,ExoPlayer,42956.27361,25570,build.gradle,Hard,Social,Social,Social,Hard
72779049,10425739,10425739,NULL,1,NULL,0,keyboardr/ExoPlayer,1221335,ExoPlayer,42970.11319,25570,build.gradle,Hard,Social,Social,Social,Hard
73047111,10425739,10425739,NULL,1,NULL,0,hishamMuneer/ExoPlayer,1767230,ExoPlayer,42973.20069,25570,build.gradle,Hard,Social,Social,Social,Hard
12795135,14807988,14807988,NULL,1,NULL,0,NilsEngelbach/incubator-flink,5785957,incubator-flink,41928.39931,42430.03194,pom.xml,Social,Social,Social,Social,Hard
78443356,10425739,10425739,NULL,1,NULL,0,mindsight/ExoPlayer,39027665,ExoPlayer,43033.72778,25570,build.gradle,Hard,Social,Social,Social,Hard
83302565,10425739,10425739,NULL,1,NULL,0,Khang-NT/ExoPlayer,9167171,ExoPlayer,42454.47708,43610.12708,build.gradle,Social,Social,Social,Social,Hard
87461583,10425739,10425739,NULL,1,NULL,0,Comcast/ExoPlayer,449287,ExoPlayer,43132.82847,43498.22014,build.gradle,Hard,Social,Social,Social,Hard
103740273,17991525,17991525,NULL,1,NULL,0,Microsoft/react-native,3886902,react-native,43293.8375,43615.89514,build.gradle,Hard,Social,Social,Social,Hard
87850482,10425739,10425739,NULL,1,NULL,0,PhenixRTS/ExoPlayer,38904858,ExoPlayer,43138.86875,25570,build.gradle,Hard,Social,Social,Social,Hard
89680164,10425739,10425739,NULL,1,NULL,0,tamzi/ExoPlayer,1256694,ExoPlayer,43156.17431,25570,build.gradle,Hard,Social,Social,Social,Hard
103719439,10425739,10425739,NULL,1,NULL,0,dfbarone/ExoPlayer,31254610,ExoPlayer,43293.64444,43550.91944,build.gradle,Hard,Social,Social,Social,Hard
103908712,10425739,10425739,NULL,1,NULL,0,szaboa/ExoPlayer,8233688,ExoPlayer,43295.81875,43616.42014,build.gradle,Social,Social,Social,Social,Hard
47609819,4386034,4386034,NULL,1,NULL,0,caoli5288/bungee,1997189,bungee,42621.56042,43490.11458,pom.xml,Hard,Social,Social,Social,Hard
104348235,10425739,10425739,NULL,1,NULL,0,Chimerapps/ExoPlayer,7865004,ExoPlayer,43300.36736,43472.80556,build.gradle,Social,Social,Social,Social,Hard
18179752,17991525,17991525,NULL,1,NULL,0,janicduplessis/react-native,1913290,react-native,42094.23819,43615.73125,build.gradle,Hard,Social,Social,Social,Social
111393006,10425739,10425739,NULL,1,NULL,0,Tolriq/ExoPlayer,552064,ExoPlayer,43370.84722,43543.43194,build.gradle,Hard,Social,Social,Social,Hard
112476882,10425739,10425739,NULL,1,NULL,0,ayder-alm/ExoPlayer,6784409,ExoPlayer,42459.53403,25570,build.gradle,Hard,Social,Social,Social,Hard
115298803,10425739,10425739,NULL,1,NULL,0,sridHard/ExoPlayer,1224997,ExoPlayer,43405.38681,43567.62153,build.gradle,Hard,Social,Social,Social,Hard
117295270,10425739,10425739,NULL,1,NULL,0,Zycon42/ExoPlayer,843118,ExoPlayer,43423.65,43556.60694,build.gradle,Hard,Social,Social,Social,Hard
57122001,13689208,13689208,NULL,1,NULL,0,mathieu-lavigne/oasp4j,33950850,oasp4j,42780.65486,25570,pom.xml,Social,Social,Social,Social,Hard
117978103,10425739,10425739,NULL,1,NULL,0,AleksanderMielczarek/ExoPlayer,12336744,ExoPlayer,43430.40139,43590.76667,build.gradle,Hard,Social,Social,Social,Hard
121035329,10425739,10425739,NULL,1,NULL,0,JuL1205/ExoPlayer,2961056,ExoPlayer,43458.26597,43562.07361,build.gradle,Hard,Social,Social,Social,Hard
2536002,11474326,11474326,2536002,1,0,1,benjchristensen/RxJava,302689,RxJava,41284.74861,42407.98125,build.gradle,Social,Social,Social,Social,Social
3058510,11474326,11474326,NULL,1,NULL,0,johngmyers/RxJava,104819,RxJava,41345.22778,42422.92083,build.gradle,Hard,Social,Social,Social,Hard
3098248,11474326,11474326,NULL,1,NULL,0,abliss/RxJava,287356,RxJava,41348.10764,42403.98611,build.gradle,Hard,Social,Social,Social,Social
29168006,17991525,17991525,NULL,1,NULL,0,laurilehmijoki/react-native,260734,react-native,42339.4875,42425.49167,build.gradle,Hard,Social,Social,Social,Hard
3231775,11474326,11474326,NULL,1,NULL,0,jmhofer/RxJava,495043,RxJava,41358.73264,42422.71111,build.gradle,Hard,Social,Social,Social,Social
63679790,17991525,17991525,NULL,1,NULL,0,ThisisGurwinder/react-native,32991014,react-native,42855.89722,43488.98542,build.gradle,Social,Social,Social,Social,Hard
3358328,11474326,11474326,NULL,1,NULL,0,Applied-Duality/RxJava,1815984,RxJava,41836.33264,42406.31458,build.gradle,Hard,Social,Social,Social,Hard
3377119,11474326,11474326,NULL,1,NULL,0,zsxwing/RxJava,478320,RxJava,41533.40972,42436.36042,build.gradle,Hard,Social,Social,Social,Social
3955917,11474326,11474326,NULL,1,NULL,0,abersnaze/RxJava,1028290,RxJava,41289.04514,43547.0875,build.gradle,Hard,Social,Social,Social,Social
4125264,11474326,11474326,4125264,1,0,1,mttkay/RxJava,1445626,RxJava,41442.72222,42429.14167,build.gradle,Hard,Social,Social,Social,Hard
5242345,11474326,11474326,NULL,1,NULL,0,samuelgruetter/RxJava,809065,RxJava,41523.31389,42432.40417,build.gradle,Hard,Social,Social,Social,Hard
6448301,11474326,11474326,NULL,1,NULL,0,akarnokd/RxJava,1891264,RxJava,41597.33611,43611.77153,both pom and build,Social,Social,Social,Social,Social
6715347,11474326,11474326,NULL,1,NULL,0,ugur-zongur/RxJava,1019341,RxJava,41615.27153,42434.75972,build.gradle,Hard,Social,Social,Social,Hard
6717077,11474326,11474326,NULL,1,NULL,0,khernyo/RxJava,1321270,RxJava,41616.56212,42424.4989,build.gradle,Hard,Social,Social,Social,Hard
7951309,11474326,11474326,NULL,1,NULL,0,davidmoten/RxJava,89319,RxJava,41872.15069,42412.94375,pom.xml,Hard,Hard,Hard,Social,Social
11474326,NULL,11474326,NULL,0,NULL,0,ReactiveX/RxJava,3352260,RxJava,41282.84097,43616.16528,build.gradle,Parent,Parent,Parent,Parent,Parent
117430365,14807988,14807988,NULL,1,NULL,0,denisovlev/flink,2014537,flink,43424.69097,43586.48125,pom.xml,Social,Social,Social,Social,Hard
14988222,11474326,11474326,NULL,1,NULL,0,jnlopar/RxJava,99700,RxJava,42016.94583,42422.75347,both pom and build,Social,Social,Social,Social,Hard
137062716,102066931,4386034,NULL,2,NULL,0,D4rthS1d10u5/BungeeCord,45510904,BungeeCord,43612.56528,43612.56875,pom.xml,Social,Social,Social,Social,Hard
20567402,11474326,11474326,NULL,1,NULL,0,stevegury/RxJava,199939,RxJava,42151.95,42433.52778,build.gradle,Hard,Social,Social,Social,Social
24965748,11474326,11474326,NULL,1,NULL,0,hyleung/RxJava,388625,RxJava,42208.06319,42419.74097,build.gradle,Hard,Social,Social,Social,Hard
61532187,17991525,17991525,NULL,1,NULL,0,myrjola/react-native,331302,react-native,42829.62986,25570,build.gradle,Hard,Social,Social,Social,Hard
28405614,11474326,11474326,NULL,1,NULL,0,spoon-bot/RxJava,6433114,RxJava,42310.63542,42433.37431,both pom and build,Hard,Social,Social,Social,Hard
31634129,11474326,11474326,NULL,1,NULL,0,hzsweers/RxJava,4998106,RxJava,42400.99722,43437.16111,build.gradle,Hard,Hard,Hard,Social,Social
69355015,14807988,14807988,NULL,1,NULL,0,walterddr/flink,11482391,flink,42928.16875,43616.04028,pom.xml,Social,Social,Social,Social,Hard
34379569,11474326,11474326,NULL,1,NULL,0,passsy/RxJava,337307,RxJava,42462.91736,25569.04167,build.gradle,Hard,Social,Social,Social,Hard
86812358,17991525,17991525,NULL,1,NULL,0,BrunoVillanova/react-native,3295013,react-native,43126.42986,43493.66806,build.gradle,Social,Social,Social,Social,Hard
43121162,11474326,11474326,NULL,1,NULL,0,PaulWoitaschek/RxJava,10829613,RxJava,42592.49722,25570,build.gradle,Hard,Social,Social,Social,Social
44306011,11474326,11474326,NULL,1,NULL,0,isfaaghyth/RxJava,12345163,RxJava,42608.39722,43585.69583,build.gradle,Hard,Hard,Hard,Hard,Hard
45584282,11474326,11474326,NULL,1,NULL,0,GregoryHo/RxJava,3858724,RxJava,42625.35625,25570,build.gradle,Hard,Social,Social,Social,Hard
103474746,18740233,18740233,NULL,1,NULL,0,dardanbekteshi/Hygieia,32089821,Hygieia,43291.45,43434.62778,pom.xml,Hard,Social,Social,Social,Hard
46823311,11474326,11474326,NULL,1,NULL,0,TimvdLippe/RxJava,10839135,RxJava,42642.40903,25570,build.gradle,Hard,Social,Social,Social,Hard
48034347,11474326,11474326,NULL,1,NULL,0,doppllib/RxJava,21337720,RxJava,42653.77014,25570,build.gradle,Social,Social,Social,Social,Hard
59336189,14807988,14807988,NULL,1,NULL,0,bowenli86/flink,34646403,flink,42802.79097,43616.73611,pom.xml,Social,Social,Social,Social,Hard
53152548,11474326,11474326,NULL,1,NULL,0,gaemi/RxJava,7504728,RxJava,42725.36389,25570,build.gradle,Hard,Hard,Hard,Social,Hard
56203283,11474326,11474326,NULL,1,NULL,0,jschneider/RxJava,139547,RxJava,42768.80417,25570,build.gradle,Social,Social,Social,Social,Hard
32174284,17991525,17991525,NULL,1,NULL,0,ywz2010/react-native,2405622,react-native,42397.14097,25569.04167,build.gradle,Social,Social,Social,Social,Hard
57319974,11474326,11474326,NULL,1,NULL,0,alexandre-dubois/RxJava,6921770,RxJava,42782.87361,25570,build.gradle,Hard,Social,Social,Social,Hard
58929643,11474326,11474326,NULL,1,NULL,0,mithunsasidharan/RxJava,161056,RxJava,42800.46736,25570,build.gradle,Hard,Social,Social,Social,Hard
59461431,11474326,11474326,NULL,1,NULL,0,ggikko/RxJava,6866875,RxJava,42806.27431,25570,build.gradle,Hard,Social,Social,Social,Hard
59742440,11474326,11474326,NULL,1,NULL,0,nmorioka/RxJava,1196132,RxJava,42809.34931,25570,build.gradle,Social,Social,Social,Social,Hard
24124166,17991525,17991525,NULL,1,NULL,0,sghiassy/react-native,209624,react-native,42331.95556,42432.75903,build.gradle,Hard,Social,Social,Social,Hard
60107224,11474326,11474326,NULL,1,NULL,0,GulajavaMinistudio/RxJava,7954512,RxJava,42813.64653,43616.40069,build.gradle,Hard,Hard,Hard,Hard,Hard
61160289,11474326,11474326,NULL,1,NULL,0,mtiidla/RxJava,9644874,RxJava,42825.525,25570,build.gradle,Social,Social,Social,Social,Hard
63736344,11474326,11474326,NULL,1,NULL,0,Inferno23/RxJava,2847186,RxJava,42856.74722,25570,build.gradle,Social,Social,Social,Social,Hard
68333757,11474326,11474326,NULL,1,NULL,0,Projeto-Partiu/RxJava,36750844,RxJava,42915.05069,25570,build.gradle,Hard,Social,Social,Social,Hard
70800851,11474326,11474326,NULL,1,NULL,0,w4288821/RxJava,8461177,RxJava,42945.15556,43473.11319,build.gradle,Hard,Social,Social,Social,Hard
17087467,30777963,30777963,NULL,1,NULL,0,Neulinet/openhab2,7265567,openhab2,42068.53333,42429.76319,pom.xml,Hard,Hard,Hard,Social,Hard
73144645,11474326,11474326,NULL,1,NULL,0,tylerbwong/RxJava,2945107,RxJava,42974.86597,25570,build.gradle,Social,Social,Social,Social,Hard
79171086,11474326,11474326,NULL,1,NULL,0,wwjiang007/RxJava,31915668,RxJava,43041.24097,25570,build.gradle,Social,Social,Social,Social,Hard
91967828,11474326,11474326,NULL,1,NULL,0,Apsaliya/RxJava,32122449,RxJava,43177.66458,25570,build.gradle,Hard,Social,Social,Social,Hard
103164746,11474326,11474326,NULL,1,NULL,0,UMFsimke/RxJava,10649137,RxJava,43287.77361,25570,build.gradle,Social,Social,Social,Social,Hard
113771192,14807988,14807988,NULL,1,NULL,0,tinder-dthomson/flink,14230525,flink,43392.1375,43508.38889,pom.xml,Social,Social,Social,Social,Hard
107940759,11474326,11474326,NULL,1,NULL,0,punitda/RxJava,44867979,RxJava,43338.32014,43422.89722,build.gradle,Social,Social,Social,Social,Hard
126388167,11474326,11474326,NULL,1,NULL,0,66254264/RxJava,33236423,RxJava,43514.08403,43596.14583,build.gradle,Hard,Social,Social,Social,Hard
131322746,11474326,11474326,NULL,1,NULL,0,LXSMNSYC/RxJava,12439835,RxJava,43559.07639,43605.26042,build.gradle,Hard,Social,Social,Social,Hard
7203863,11637006,11637006,NULL,1,NULL,0,desmin88/Glowstone,407137,Glowstone,41649.38681,42413.46042,build.gradle,Social,Social,Social,Social,Hard
7282196,11637006,11637006,NULL,1,NULL,0,kitskub/Glowstone,88046,Glowstone,41649.34653,42424.68472,build.gradle,Social,Social,Social,Social,Hard
7694545,11637006,11637006,NULL,1,NULL,0,zml2008/Glowstone,11144,Glowstone,40734.19028,42436.325,build.gradle,Social,Social,Social,Social,Hard
126831933,14807988,14807988,NULL,1,NULL,0,scott-mitchell/flink,36375991,flink,43516.89306,43544.45278,pom.xml,Social,Social,Social,Social,Hard
11637006,NULL,11637006,NULL,0,NULL,0,GlowstoneMC/Glowstone,5035267,Glowstone,40622.06944,43616.15764,pom.xml,Parent,Parent,Parent,Parent,Parent
65195075,17991525,17991525,NULL,1,NULL,0,csatf/react-native,11514577,react-native,42873.81944,25570,build.gradle,Hard,Social,Social,Social,Hard
11637016,11637006,11637006,NULL,1,NULL,0,greatman/Glowstone,63721,Glowstone,41885.95694,42418.05556,build.gradle,Hard,Social,Social,Social,Hard
11637155,11637006,11637006,NULL,1,NULL,0,gabizou/Glowstone,289313,Glowstone,41886.04028,42417.08681,build.gradle,Social,Social,Social,Social,Hard
11637360,11637006,11637006,NULL,1,NULL,0,Tonodus/Glowstone,4112520,Glowstone,41889.46597,42434.48472,build.gradle,Social,Social,Social,Social,Hard
11637427,11637006,11637006,NULL,1,NULL,0,mastercoms/Glowstone,5027671,Glowstone,41890.45972,42427.38125,pom.xml,Social,Social,Social,Social,Social
11637439,11637006,11637006,NULL,1,NULL,0,XXLuigiMario/Glowstone,3692608,Glowstone,41890.7125,42435.82153,pom.xml,Hard,Social,Social,Social,Social
11637451,11637006,11637006,NULL,1,NULL,0,Aaron1011/Glowstone,202637,Glowstone,41890.75278,25569.04167,build.gradle,Social,Social,Social,Social,Hard
11638472,11637006,11637006,NULL,1,NULL,0,dequis/Glowstone,100063,Glowstone,41893.28056,25569.04167,build.gradle,Social,Social,Social,Social,Hard
90861388,17991525,17991525,NULL,1,NULL,0,dested/react-native,20476,react-native,43167.12917,43531.21944,build.gradle,Hard,Social,Social,Social,Hard
11638494,11637006,11637006,NULL,1,NULL,0,ZephireNZ/Glowstone,287669,Glowstone,41894.53125,42436.19583,build.gradle,Social,Social,Social,Social,Hard
6486908,3431372,5407976,NULL,2,NULL,0,hoernelepoqde/aws-maven,2949448,aws-maven,41596.82986,42419.27361,pom.xml,Social,Social,Social,Social,Hard
11842849,11637006,11637006,NULL,1,NULL,0,jimmikaelkael/Glowstone,200751,Glowstone,41907.48819,42422.48889,build.gradle,Social,Social,Social,Social,Hard
11998378,11637006,11637006,NULL,1,NULL,0,MOMOTHEREAL/Glowstone,3462444,Glowstone,41910.62986,43421.97014,pom.xml,Social,Social,Social,Social,Hard
123170164,14807988,14807988,NULL,1,NULL,0,tongcheng-elong/flink,48821140,flink,43481.31667,43616.33472,pom.xml,Social,Social,Social,Social,Hard
44791075,11637006,11637006,NULL,1,NULL,0,PickNChew/Glowstone,1577942,Glowstone,42614.62361,25570,pom.xml,Hard,Social,Social,Social,Hard
58585260,58089233,11637006,58089233,2,1,1,AndreySK4/SequinLand-Glowstone,30633026,SequinLand-Glowstone,42796.53264,25570,pom.xml,Hard,Hard,Hard,Hard,Hard
128718169,35118920,35118920,NULL,1,NULL,0,ChienHsiangLee/line-bot-sdk-java,5857400,line-bot-sdk-java,43534.125,43548.36458,build.gradle,Hard,Social,Social,Social,Hard
62436022,11637006,11637006,NULL,1,NULL,0,VaiTon/Glowstone,35408862,Glowstone,42567.74722,43516.27639,pom.xml,Social,Social,Social,Social,Hard
68209085,11637006,11637006,NULL,1,NULL,0,MyPlayPlanet/Glowstone,10003278,Glowstone,42913.62986,25570,pom.xml,Social,Social,Social,Social,Hard
107724010,17991525,17991525,NULL,1,NULL,0,Salakar/react-native,3859144,react-native,43335.72361,43579.52639,build.gradle,Social,Social,Social,Social,Hard
68762672,11637006,11637006,NULL,1,NULL,0,FlorentClarret/Glowstone,11891818,Glowstone,42920.8125,43578.23819,pom.xml,Social,Social,Social,Social,Hard
71597045,11637006,11637006,NULL,1,NULL,0,Foorack/Glowstone,2400830,Glowstone,42955.40417,25570,pom.xml,Social,Social,Social,Social,Hard
82351984,11637006,11637006,NULL,1,NULL,0,Mimerme/Glowstone,3722407,Glowstone,43075.175,25570,pom.xml,Hard,Social,Social,Social,Hard
83328245,11637006,11637006,NULL,1,NULL,0,Pr0methean/Glowstone,4024622,Glowstone,43086.03889,25570,pom.xml,Hard,Social,Social,Social,Hard
50452199,17991525,17991525,NULL,1,NULL,0,uphold-forks/react-native,11580156,react-native,42685.03403,25570,build.gradle,Social,Social,Social,Social,Hard
86312265,11637006,11637006,NULL,1,NULL,0,Yisas/Glowstone,3775790,Glowstone,43121.95347,25570,pom.xml,Social,Social,Social,Social,Hard
25010844,5720337,5720337,NULL,1,NULL,0,jjtParadox/ArsMagica2,9314031,ArsMagica2,42247.9875,42422.59722,build.gradle,Hard,Hard,Hard,Hard,Hard
86628508,11637006,11637006,NULL,1,NULL,0,Glowminers/Glowstone,40855297,Glowstone,43119.70903,25570,pom.xml,Hard,Social,Social,Social,Hard
67716879,21994967,21994967,NULL,1,NULL,0,VisheshVadhera/collect,7022548,collect,42907.25625,25570,build.gradle,Social,Social,Social,Social,Hard
25235720,5720337,5720337,NULL,1,NULL,0,DoomFruit/ArsMagica2,5457696,ArsMagica2,42259.46458,42414.29028,build.gradle,Hard,Hard,Hard,Social,Hard
99677051,11637006,11637006,NULL,1,NULL,0,aki-ks/Glowstone,43566248,Glowstone,43251.54028,43454.23819,pom.xml,Social,Social,Social,Social,Hard
29222229,5720337,5720337,NULL,1,NULL,0,LemADEC/ArsMagica2,2180276,ArsMagica2,42335.41042,42425.68681,build.gradle,Hard,Social,Social,Social,Hard
111815471,11637006,11637006,NULL,1,NULL,0,astei/Glowstone,35989627,Glowstone,43375.01736,43491.27569,pom.xml,Social,Social,Social,Social,Hard
15928954,14807988,14807988,NULL,1,NULL,0,smarthi/flink,1853105,flink,42092.31181,43442.86389,pom.xml,Social,Social,Social,Social,Hard
13350226,NULL,13350226,NULL,0,NULL,0,FredJul/Flym,6077882,Flym,41387.39028,43616.40417,build.gradle,Parent,Parent,Parent,Parent,Parent
49145324,5720337,5720337,NULL,1,NULL,0,Growlith1223/ArsMagica2,8122316,ArsMagica2,42667.98056,43579.32083,build.gradle,Social,Social,Social,Social,Hard
19760281,13350226,13350226,NULL,1,NULL,0,Etuldan/spaRSS,7864855,spaRSS,42124.69653,43602.15972,build.gradle,Hard,Hard,Hard,Social,Hard
104586400,14807988,14807988,NULL,1,NULL,0,lihongliustc/flink,9206367,flink,43303.10278,25570,pom.xml,Social,Social,Social,Social,Hard
26464062,19760281,13350226,NULL,2,NULL,0,Urban82/spaRSS,2547865,spaRSS,42279.56319,42434.82778,build.gradle,Social,Social,Social,Social,Social
53414968,49145324,5720337,NULL,2,NULL,0,Orinion/ArsMagica2,8524377,ArsMagica2,42729.79653,25570,build.gradle,Hard,Social,Social,Social,Hard
34763698,13350226,13350226,NULL,1,NULL,0,yanus171/Flym,12439031,Flym,42470.80694,43595.86181,build.gradle,Hard,Hard,Hard,Hard,Hard
54657846,13350226,13350226,NULL,1,NULL,0,lts123124/Flym,1044956,Flym,42747.58681,25570,build.gradle,Hard,Social,Social,Social,Hard
63194779,13350226,13350226,NULL,1,NULL,0,viktorrudometkin/Flym,11160867,Flym,42849.94792,25570,build.gradle,Hard,Social,Social,Social,Hard
63654926,13350226,13350226,NULL,1,NULL,0,viktorrudometkin/Burramys,11160867,Burramys,42849.94847,25570,build.gradle,Hard,Social,Social,Social,Hard
