repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,new_jaccard,activity,is_hf_parent,all,thirty,seventy,ninety,one_commit,jaccard_median,jaccard_k2,jaccard_k3,j_c_2,jaccard_k4
36783936,14807988,1,NULL,NULL,0,1219,0,0,0,4,3,3,60,189,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679825,Long-Low,0,1,0,0,0,1,1,1,1,1,3
37461682,14807988,1,NULL,NULL,0,1109,0,0,0,2,2,0,5,11,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697872,Long-Low,0,0,0,0,0,0,1,1,1,1,3
38419047,14807988,1,NULL,NULL,0,1091,0,0,0,2,1,0,1,209,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697872,Long-Low,0,0,0,0,0,1,1,1,1,1,3
38895801,14807988,1,NULL,NULL,0,1086,0,0,0,2,1,0,0,203,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681223,Long-Low,0,1,0,0,0,1,1,1,1,1,3
39196019,14807988,1,NULL,NULL,0,1081,0,0,0,2,2,0,7,24,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554054,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
39836342,14807988,1,NULL,NULL,0,1073,2,0,0,2,1,0,1,70,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
40154940,14807988,1,NULL,NULL,0,1068,0,0,0,2,2,0,0,208,0,11,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,0,0,0,0,0,0
40910561,14807988,1,NULL,NULL,0,1078,0,0,0,2,1,0,0,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669565,Long-Low,0,0,0,0,0,1,1,1,1,1,3
40958747,14807988,1,NULL,NULL,0,1058,0,0,0,5,5,2,64,135,0,105,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
41613187,14807988,1,NULL,NULL,0,1111,0,2,0,3,3,0,19,73,0,6,0,220,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
41627675,14807988,1,NULL,NULL,0,1206,0,1,0,2,2,0,6,245,3,29,4,213,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673913,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
43087405,14807988,1,NULL,NULL,0,1025,0,0,0,2,2,0,18,27,0,40,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,0,0,0,0,0,0
43208026,14807988,1,43208026,0,1,1024,54,28,0,5,5,0,43,114,0,52,0,500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,Long-Heavy,1,0,0,0,0,1,1,1,1,1,3
43283362,14807988,1,NULL,NULL,0,1024,0,0,0,2,1,0,14,38,0,6,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676856,Long-Low,0,0,0,0,0,1,1,1,1,1,3
44084210,14807988,1,NULL,NULL,0,1012,0,0,0,3,2,0,23,240,4,2,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657895,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
44256148,14807988,1,NULL,NULL,0,1010,1,1,0,2,2,0,3,312,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,Long-Heavy,0,0,0,0,0,1,1,0,0,0,0
44546487,14807988,1,NULL,NULL,0,1005,9,2,0,5,5,0,36,44,1,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,Long-Heavy,0,0,0,0,0,1,1,0,0,0,0
44905059,14807988,1,NULL,NULL,0,1002,0,0,0,3,3,1,10,243,0,2,0,23,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651982,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
45021176,14807988,1,NULL,NULL,0,1001,0,0,0,2,1,0,1,217,0,11,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,Long-Low,0,0,0,0,0,1,1,1,1,1,3
45787732,14807988,1,NULL,NULL,0,990,0,0,0,5,5,3,60,390,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554054,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
46087228,14807988,1,NULL,NULL,0,985,0,0,0,3,3,0,36,302,0,3,0,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Low,0,0,0,0,0,1,0,0,0,0,0
46779153,14807988,1,NULL,NULL,0,976,0,0,0,2,2,0,2,8,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648069,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
47660639,14807988,1,NULL,NULL,0,967,0,0,0,3,2,0,43,124,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656388,Long-Low,0,0,0,0,0,1,1,1,1,1,3
47705800,14807988,1,NULL,NULL,0,967,0,0,0,4,3,0,2,245,1,5,31,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
47927233,14807988,1,NULL,NULL,0,965,1,1,0,7,7,1,56,86,87,107,520,787,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
48832437,14807988,1,NULL,NULL,0,954,0,0,0,2,2,0,23,110,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656388,Long-Low,0,0,0,0,0,1,1,1,1,1,3
49261610,14807988,1,NULL,NULL,0,948,0,0,0,8,7,2,83,384,0,99,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,1,0,0,0,0,0
49785466,14807988,1,NULL,NULL,0,941,0,0,0,3,3,0,22,222,7,66,85,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,1,0,0,0,0,0,0,0,0,0
49790287,14807988,1,NULL,NULL,0,941,0,0,0,3,3,0,40,103,0,38,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
49914457,14807988,1,NULL,NULL,0,940,0,0,0,3,3,1,45,125,0,221,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643777,Long-Heavy,0,0,0,0,0,1,1,1,2,1,2
50391089,14807988,1,NULL,NULL,0,933,0,0,0,2,2,0,31,84,0,23,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,0,0,0,0,0,0
50476202,14807988,1,NULL,NULL,0,932,1,0,0,3,3,0,38,95,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
50901876,14807988,1,NULL,NULL,0,926,0,0,0,2,2,0,0,261,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444,Long-Low,0,0,0,0,0,1,1,1,1,1,3
51400473,14807988,1,NULL,NULL,0,920,0,0,0,2,1,0,0,205,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253589,Long-Low,0,1,0,0,0,1,1,0,0,0,0
51795164,14807988,1,NULL,NULL,0,914,0,0,0,10,10,3,89,1380,4,48,52,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
52301484,14807988,1,NULL,NULL,0,907,0,0,0,4,4,1,35,112,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
52649105,14807988,1,NULL,NULL,0,899,0,0,0,2,1,0,36,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444,Long-Low,0,1,0,0,0,1,1,1,1,1,3
52684564,14807988,1,NULL,NULL,0,899,0,0,0,3,2,2,47,139,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Low,0,1,0,0,0,1,1,1,1,1,3
53161494,14807988,1,NULL,NULL,0,892,1,1,0,2,2,0,10,216,12,18,34,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,1,0,0,0,0,0
53225233,14807988,1,NULL,NULL,0,891,0,0,0,2,2,0,0,202,1,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Low,0,1,0,0,0,1,1,1,1,1,3
53550867,14807988,1,NULL,NULL,0,886,0,0,0,3,3,0,14,269,0,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,0,0,0,0,0,0
54557791,14807988,1,NULL,NULL,0,871,0,0,0,2,1,0,1,234,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643777,Long-Low,0,1,0,0,0,1,1,1,1,1,3
54608670,14807988,1,NULL,NULL,0,870,0,0,0,2,1,0,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349515,Long-Low,0,0,0,0,0,1,1,0,0,0,0
55246406,14807988,1,NULL,NULL,0,862,1,0,0,3,2,0,29,282,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,Long-Low,0,0,0,0,0,1,1,0,0,0,0
55792834,14807988,1,NULL,NULL,0,855,3,1,0,4,4,0,24,239,1,23,6,668,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Heavy,0,1,0,0,0,1,1,1,1,1,3
56211683,14807988,1,NULL,NULL,0,849,0,0,0,2,1,0,23,67,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,Long-Low,0,0,0,0,0,1,1,1,1,1,3
56284470,14807988,1,NULL,NULL,0,848,0,0,0,2,2,0,8,61,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Heavy,0,0,0,0,0,1,1,1,1,1,3
56460130,14807988,1,NULL,NULL,0,843,0,0,0,2,2,0,37,116,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,Long-Low,0,0,0,0,0,1,1,0,0,0,0
56508420,14807988,1,NULL,NULL,0,843,0,0,0,2,1,0,0,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Long-Low,0,0,0,0,0,1,1,1,1,1,3
56581052,14807988,1,NULL,NULL,0,842,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,Long-Low,0,0,0,0,0,1,1,1,1,1,3
56625960,14807988,1,NULL,NULL,0,841,0,0,0,4,4,0,44,514,0,165,0,1169,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,Short-Heavy,0,0,0,0,0,1,1,0,0,0,0
56720866,14807988,1,NULL,NULL,0,841,0,0,0,3,3,1,58,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,Short-Low,0,0,0,0,0,1,1,1,1,1,3
57195306,14807988,1,NULL,NULL,0,836,0,1,0,3,2,0,65,180,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522523,Short-Heavy,0,1,0,0,0,1,1,1,1,1,3
57387327,14807988,1,NULL,NULL,0,834,0,0,0,2,2,0,0,221,10,5,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
57427085,14807988,1,NULL,NULL,0,833,0,0,0,3,2,0,31,137,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Short-Low,0,1,0,0,0,1,1,1,1,1,3
57653240,14807988,1,NULL,NULL,0,1084,0,0,0,3,3,0,43,88,0,71,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Long-Heavy,0,0,0,0,0,0,0,0,0,0,0
57862288,14807988,1,NULL,NULL,0,829,0,0,0,3,2,0,14,22,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116,Short-Low,0,0,0,0,0,1,1,0,0,1,3
58697877,14807988,1,NULL,NULL,0,820,0,0,0,2,1,0,1,208,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,Short-Low,0,0,0,0,0,1,0,0,0,0,0
59071364,14807988,1,NULL,NULL,0,816,0,2,0,2,2,0,23,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293839,Short-Low,0,1,0,0,0,1,1,0,0,0,0
59336189,14807988,1,NULL,NULL,0,815,0,0,0,3,3,0,27,286,0,110,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
59826276,14807988,1,NULL,NULL,0,807,0,0,0,13,13,6,166,592,0,39,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,Short-Heavy,0,0,0,0,0,1,1,0,0,0,0
59947182,14807988,1,NULL,NULL,0,806,0,0,0,2,2,0,1,207,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568182,Short-Low,0,1,0,0,0,1,1,1,1,1,3
60182804,14807988,1,NULL,NULL,0,803,0,0,0,2,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Low,0,0,0,0,0,1,0,0,0,0,0
60318995,14807988,1,NULL,NULL,0,801,0,0,0,3,2,1,62,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,Short-Low,0,0,0,0,0,1,1,1,1,1,3
63114658,14807988,1,NULL,NULL,0,768,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,Short-Low,0,0,0,0,0,1,1,0,0,0,0
63228474,14807988,1,NULL,NULL,0,767,0,0,0,2,2,0,0,208,0,3,0,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Low,0,0,0,0,0,1,0,0,0,0,0
63467254,14807988,1,NULL,NULL,0,765,0,0,0,2,1,0,14,35,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Low,0,0,0,0,0,1,0,0,0,0,0
64273347,14807988,1,NULL,NULL,0,775,0,0,0,2,2,0,2,214,0,6,0,78,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484,Short-Low,0,0,0,0,0,1,0,0,0,0,0
64360925,14807988,1,NULL,NULL,0,753,1,0,0,3,3,1,28,314,0,65,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,Short-Heavy,0,0,0,0,0,1,1,0,0,0,0
66736388,14807988,1,NULL,NULL,0,723,0,0,0,2,1,0,0,202,0,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,Short-Low,0,1,0,0,0,1,1,0,0,0,0
67163604,14807988,1,NULL,NULL,0,717,0,0,0,2,1,0,1,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379147,Short-Low,0,1,0,0,0,1,1,0,0,0,0
67783926,14807988,1,NULL,NULL,0,710,1,0,0,6,2,1,0,239,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556054,Short-Heavy,0,1,0,0,0,1,1,0,1,1,3
68199792,14807988,1,NULL,NULL,0,704,0,0,0,3,3,2,37,126,0,26,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
69049291,14807988,1,NULL,NULL,0,693,0,0,0,2,2,1,18,30,0,25,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,Short-Heavy,0,0,0,0,0,0,0,0,0,0,0
69355015,14807988,1,NULL,NULL,0,689,0,0,0,2,2,0,4,204,0,30,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
70411205,14807988,1,NULL,NULL,0,677,0,0,0,2,2,0,23,67,0,6,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
72654035,14807988,1,NULL,NULL,0,649,1,0,0,2,2,0,14,146,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210784,Short-Low,0,0,0,0,0,1,1,0,0,0,0
74665174,14807988,1,NULL,NULL,0,625,0,0,0,2,2,0,2,216,0,35,0,352,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,0,0,0,0,0,0
75414757,14807988,1,NULL,NULL,0,617,0,0,0,2,2,0,8,37,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518182,Short-Low,0,0,0,0,0,1,1,0,0,1,3
75662473,14807988,1,NULL,NULL,0,614,0,0,0,2,1,0,7,12,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513514,Short-Low,0,0,0,0,1,1,1,0,0,1,3
75694513,14807988,1,NULL,NULL,0,613,1,0,0,2,1,0,23,70,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,Short-Low,0,1,0,0,0,1,1,0,0,0,0
78779519,14807988,1,NULL,NULL,0,580,0,1,0,4,3,0,16,250,0,3,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,1,0,0,0,1,0,0,0,0,0
80005623,14807988,1,NULL,NULL,0,568,0,0,0,2,2,0,8,36,1,4,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Low,0,0,0,0,0,0,0,0,0,0,0
81091054,14807988,1,NULL,NULL,0,556,0,0,0,2,2,0,2,371,2,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,Short-Low,0,0,0,0,0,1,1,0,0,0,0
81590003,14807988,1,NULL,NULL,0,550,0,1,0,4,3,0,14,231,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354369,Short-Heavy,0,0,0,0,0,1,1,0,0,0,0
82392192,14807988,1,NULL,NULL,0,542,0,1,0,2,2,0,0,207,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484,Short-Low,0,1,0,0,0,1,0,0,0,0,0
83113273,14807988,1,NULL,NULL,0,534,0,0,0,4,4,0,37,357,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,0,0,0,0,0,0
83404462,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,Short-Low,0,1,0,0,0,1,1,0,0,0,0
83418622,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,Short-Low,0,1,0,0,0,1,1,0,0,0,0
84289824,14807988,1,NULL,NULL,0,518,0,0,0,2,1,0,0,202,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049451,Short-Low,0,1,0,0,0,1,0,0,0,0,0
85147298,14807988,1,NULL,NULL,0,508,0,0,0,3,2,1,1,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331707,Short-Low,0,0,0,0,0,1,1,0,0,0,0
85162718,14807988,1,NULL,NULL,0,507,1,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331707,Short-Low,0,1,0,0,0,1,1,0,0,0,0
85273422,14807988,1,NULL,NULL,0,506,0,0,0,2,2,0,14,219,0,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Heavy,0,0,0,0,0,1,0,0,0,0,0
85727715,14807988,1,NULL,NULL,0,501,0,1,0,2,2,0,0,216,0,22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Short-Low,0,0,0,0,0,0,0,0,0,0,0
86014079,14807988,1,NULL,NULL,0,499,0,0,0,2,2,0,7,28,0,14,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,Short-Heavy,0,0,0,0,0,1,1,0,0,0,0
