repo_id,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,commit_count,activityDensity,densitybins,new_jaccard,median_age,median_commits,activity,activity_direction,activity_slope
79992205,45297,1,NULL,NULL,0,568,0,0,0,4,4,0,15,373,9,26,8,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,0.482394366197183,2,0,752,23,Short-Heavy,Positive,0.748281628504537
80005623,14807988,1,NULL,NULL,0,568,0,0,0,2,2,0,8,36,1,4,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.042253521126761,3,0,841,43,Short-Low,Positive,0.88218157847057
80014074,7118,1,NULL,NULL,0,568,0,0,0,2,1,0,0,113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005281690140845,6,0.220338983050847,796,14,Short-Low,Positive,0.06975508472212
80042447,38843634,1,NULL,NULL,0,567,0,1,1,2,1,0,0,211,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.015873015873016,4,0.147058823529412,876,17,Short-Low,Positive,0.683771571378321
80131442,28602846,1,NULL,NULL,0,566,0,0,0,2,1,0,0,251,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003533568904594,6,0.777777777777778,479,7,Long-Low,Positive,1.68247478308047
80151486,17991525,1,NULL,NULL,0,566,4,4,0,2,2,0,5,408,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.058303886925795,3,0,843,8,Short-Heavy,Positive,0.252978138301902
80246833,30777963,2,NULL,NULL,0,565,4,7,0,3,3,1,0,208,1,16,0,10,0,46,0,0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.129203539823009,3,0.975,834,35,Short-Heavy,Positive,0.282871922906097
80303691,45297,1,NULL,NULL,0,564,0,0,0,2,1,0,0,203,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.017730496453901,4,0.285714285714286,752,23,Short-Low,Positive,0.748281628504537
80382654,14897549,2,NULL,NULL,0,563,1,0,0,2,1,0,0,202,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008880994671403,6,0.007246376811594,780,9,Short-Low,Positive,0.531618391477879
80410371,45297,1,NULL,NULL,0,563,0,0,0,2,1,0,0,203,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007104795737123,6,0.285714285714286,752,23,Short-Low,Positive,0.748281628504537
80430683,1434458,1,NULL,NULL,0,1835,0,0,0,2,1,0,0,202,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000544959128065,6,0,1466,7,Long-Low,Positive,0.026608182269917
80478777,6494034,1,NULL,NULL,0,563,0,0,0,2,1,0,0,203,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.012433392539965,4,0,1035.5,23,Short-Low,Positive,0.184220677365069
80490928,22616,1,NULL,NULL,0,562,0,0,0,3,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00355871886121,6,0.210526315789474,1093,6,Short-Low,Positive,0.202357574626149
80509404,17991525,1,NULL,NULL,0,562,1,0,0,4,1,1,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.03202846975089,3,0,843,8,Short-Heavy,Positive,0.252978138301902
80517116,38843634,1,NULL,NULL,0,562,0,0,0,2,1,0,3,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,0.364768683274021,2,0,876,17,Short-Heavy,Positive,0.683771571378321
80529951,16232,1,NULL,NULL,0,562,0,0,0,2,1,0,0,203,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001779359430605,6,0.544117647058824,787,3,Short-Low,Positive,0.064395288279046
80543661,22616,1,NULL,NULL,0,562,0,0,0,3,1,0,0,202,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.008896797153025,6,0.210526315789474,1093,6,Short-Low,Positive,0.202357574626149
80620058,16232,1,NULL,NULL,0,561,0,0,0,2,1,0,1,318,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.032085561497326,3,0,787,3,Short-Heavy,Positive,0.064395288279046
80936294,16232,1,NULL,NULL,0,557,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001795332136445,6,0.894230769230769,787,3,Short-Low,Positive,0.064395288279046
80998874,45297,2,NULL,NULL,0,557,0,0,0,4,4,1,0,17,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0.253141831238779,2,0.142857142857143,752,23,Short-Heavy,Positive,0.748281628504537
81003979,30777963,1,NULL,NULL,0,557,0,0,0,2,1,0,0,204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00359066427289,6,0.973684210526316,834,35,Short-Low,Positive,0.282871922906097
81016334,15138,1,NULL,NULL,0,557,0,0,0,2,1,0,0,210,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.017953321364452,4,1,780.5,17.5,Short-Low,Negative,0.358233390900444
81021169,17991525,1,NULL,NULL,0,557,0,0,0,4,4,0,35,2955,1,58,0,231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.310592459605027,2,0,843,8,Short-Heavy,Positive,0.252978138301902
81091054,14807988,1,NULL,NULL,0,556,0,0,0,2,2,0,2,371,2,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.050359712230216,3,0.341463414634146,841,43,Short-Low,Positive,0.88218157847057
81093521,38843634,1,NULL,NULL,0,556,0,0,0,3,2,0,3,217,0,6,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0.14568345323741,2,0.147058823529412,876,17,Short-Heavy,Positive,0.683771571378321
81102717,16232,1,NULL,NULL,0,556,0,0,0,2,1,0,0,203,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007194244604317,6,0.886792452830189,787,3,Short-Heavy,Positive,0.064395288279046
81198178,38843634,1,NULL,NULL,0,555,1,0,0,2,1,0,0,202,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.018018018018018,4,0.147058823529412,876,17,Short-Low,Positive,0.683771571378321
81256889,38843634,2,NULL,NULL,0,554,0,0,0,2,1,0,0,202,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.018050541516246,4,0.147058823529412,876,17,Short-Low,Positive,0.683771571378321
81266916,17991525,1,NULL,NULL,0,554,0,0,0,2,2,0,0,221,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.014440433212996,4,0,843,8,Short-Low,Positive,0.252978138301902
81312892,30777963,1,NULL,NULL,0,554,2,0,0,2,2,0,0,203,1,11,0,240,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0.162454873646209,2,0,834,35,Short-Heavy,Positive,0.282871922906097
81414451,15921359,1,NULL,NULL,0,552,0,0,0,3,2,0,0,224,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.067028985507246,3,0.823529411764706,697,4,Short-Heavy,Positive,0.263629579252905
81459277,16232,1,NULL,NULL,0,551,0,0,0,2,1,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003629764065336,6,0,787,3,Short-Low,Positive,0.064395288279046
81513650,38843634,1,NULL,NULL,0,551,0,0,0,2,2,0,1,233,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.068965517241379,3,0.147058823529412,876,17,Short-Heavy,Positive,0.683771571378321
81534979,45297,1,NULL,NULL,0,551,0,1,0,3,1,0,0,211,0,3,0,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.058076225045372,3,0.285714285714286,752,23,Short-Heavy,Positive,0.748281628504537
81557014,17991525,1,NULL,NULL,0,550,0,0,0,2,1,0,0,209,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.012727272727273,4,0,843,8,Short-Low,Positive,0.252978138301902
81590003,14807988,1,NULL,NULL,0,550,0,1,0,4,3,0,14,231,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0.285454545454545,2,0.354368932038835,841,43,Short-Heavy,Positive,0.88218157847057
81598571,2261680,1,NULL,NULL,0,550,0,0,0,2,1,0,0,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003636363636364,6,0.267515923566879,1213.5,16,Short-Low,Positive,0.15402191898369
81614999,17991525,1,NULL,NULL,0,550,0,0,0,2,2,0,10,328,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003636363636364,6,0,843,8,Short-Low,Positive,0.252978138301902
81719321,264132,1,NULL,NULL,0,738,1,0,0,3,2,0,0,214,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.006775067750678,6,0.884615384615385,1842,15,Short-Low,Positive,0.226876861441796
81752508,17991525,1,NULL,NULL,0,549,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.009107468123862,6,0,843,8,Short-Low,Positive,0.252978138301902
81765074,17991525,1,NULL,NULL,0,549,0,0,0,2,1,0,0,207,0,1,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005464480874317,6,0,843,8,Short-Low,Positive,0.252978138301902
81932452,1735275,1,NULL,NULL,0,547,0,1,0,2,1,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005484460694698,6,0.26027397260274,819,5.5,Short-Low,Positive,0.131381061526857
81943892,1735275,1,NULL,NULL,0,547,0,0,0,3,2,0,2,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.040219378427788,3,0.328947368421053,819,5.5,Short-Heavy,Positive,0.131381061526857
82186364,2261680,1,NULL,NULL,0,544,0,0,0,2,2,0,0,206,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.038602941176471,3,0.164383561643836,1213.5,16,Short-Heavy,Positive,0.15402191898369
82317508,22668,1,NULL,NULL,0,543,1,1,0,3,2,0,0,202,13,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0.154696132596685,2,0.058823529411765,1809,58.5,Short-Heavy,Positive,0.082846455278253
82348289,6494034,1,NULL,NULL,0,542,0,0,0,2,1,0,0,203,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007380073800738,6,0,1035.5,23,Short-Low,Positive,0.184220677365069
82351984,11637006,1,NULL,NULL,0,542,0,0,0,2,1,0,0,208,0,1,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.014760147601476,4,0.896551724137931,1050,52,Short-Low,Positive,0.386361056478958
82392192,14807988,1,NULL,NULL,0,542,0,1,0,2,2,0,0,207,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.053505535055351,3,0.016483516483517,841,43,Short-Low,Positive,0.88218157847057
82413457,18740233,1,NULL,NULL,0,542,0,0,0,2,2,0,0,203,0,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.158671586715867,2,0.071428571428571,723,23,Short-Heavy,Negative,0.191137944612415
82417053,30777963,1,NULL,NULL,0,722,2,2,0,3,3,0,0,208,0,2,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.051246537396122,3,0.975,834,35,Short-Heavy,Positive,0.282871922906097
82422126,28178404,1,NULL,NULL,0,542,0,0,0,2,1,0,0,224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005535055350554,6,0,792,7,Short-Low,Negative,0.398146043138155
82774486,43106625,1,NULL,NULL,0,537,1,1,0,2,1,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.026070763500931,4,0,800,6,Short-Heavy,Positive,0.026557404005132
82821801,17991525,1,NULL,NULL,0,537,1,1,0,2,1,0,20,7585,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.044692737430168,3,0,843,8,Short-Heavy,Positive,0.252978138301902
82854873,17991525,1,NULL,NULL,0,537,0,0,0,3,1,0,0,211,1,1,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.018621973929237,4,0,843,8,Short-Heavy,Positive,0.252978138301902
82931651,16232,1,NULL,NULL,0,1131,0,0,0,2,1,0,0,202,0,3,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000884173297966,6,0,787,3,Long-Low,Positive,0.064395288279046
82955279,18740233,1,NULL,NULL,0,536,0,0,0,2,2,0,0,202,4,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0.270522388059701,2,0.071428571428571,723,23,Short-Heavy,Negative,0.191137944612415
82963556,38843634,1,NULL,NULL,0,536,0,0,0,2,1,0,0,206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003731343283582,6,0.118811881188119,876,17,Short-Low,Positive,0.683771571378321
82991513,43106625,1,82991513,0,1,535,74,15,1,3,1,0,0,214,0,1,0,0,0,0,0,3,8,0,3,8,1,0,6,0,1,0,1,0,0,0,2,0,1,0,0,1,0,4,0,0,0,1,0,49,0.091588785046729,3,0.857142857142857,800,6,Short-Heavy,Positive,0.026557404005132
82995499,14897549,1,NULL,NULL,0,535,1,1,0,4,4,0,5,297,53,167,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,549,1.02616822429907,1,0.007246376811594,780,9,Short-Heavy,Positive,0.531618391477879
83037863,17991525,1,NULL,NULL,0,535,0,0,0,2,1,0,0,204,0,3,0,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.014953271028037,4,0,843,8,Short-Low,Positive,0.252978138301902
83063229,16232,1,NULL,NULL,0,535,0,0,0,3,2,0,7,447,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.048598130841122,3,0.588235294117647,787,3,Short-Heavy,Positive,0.064395288279046
83070591,17991525,1,NULL,NULL,0,535,0,0,0,2,2,0,0,210,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.007476635514019,6,0,843,8,Short-Low,Positive,0.252978138301902
83072383,15921359,1,NULL,NULL,0,535,0,0,0,2,1,0,0,207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005607476635514,6,0.8125,697,4,Short-Low,Positive,0.263629579252905
83078126,14897549,1,NULL,NULL,0,1108,0,0,0,2,1,0,0,204,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.002707581227437,6,0,780,9,Long-Low,Positive,0.531618391477879
83089470,17991525,1,NULL,NULL,0,534,0,0,0,2,1,0,0,226,0,1,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.00561797752809,6,0,843,8,Short-Low,Positive,0.252978138301902
83113273,14807988,1,NULL,NULL,0,534,0,0,0,4,4,0,37,357,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0.172284644194757,2,0,841,43,Short-Heavy,Positive,0.88218157847057
83145120,13874,2,NULL,NULL,0,534,0,0,0,4,1,0,0,224,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.052434456928839,3,0.8125,691,13,Short-Heavy,Positive,0.146874321918415
83176535,38843634,1,NULL,NULL,0,533,0,0,0,8,1,8,0,1008,9,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.093808630393996,3,0.230769230769231,876,17,Short-Heavy,Positive,0.683771571378321
83232664,7864835,2,NULL,NULL,0,533,1,3,1,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.018761726078799,4,0,821.5,9.5,Short-Heavy,Positive,0.019111486741904
83302565,10425739,1,NULL,NULL,0,1163,1,0,0,2,1,0,0,263,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.036973344797936,3,0,951,9,Long-Heavy,Positive,0.433635598339868
83328245,11637006,1,NULL,NULL,0,531,0,0,0,5,5,1,2,299,85,211,0,272,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,2.12052730696798,1,0.690909090909091,1050,52,Short-Heavy,Positive,0.386361056478958
83404462,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00377358490566,6,0.341463414634146,841,43,Short-Low,Positive,0.88218157847057
83418622,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00188679245283,6,0.341463414634146,841,43,Short-Low,Positive,0.88218157847057
83433898,45297,1,NULL,NULL,0,530,0,0,0,2,2,0,0,205,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.058490566037736,3,0.285714285714286,752,23,Short-Heavy,Positive,0.748281628504537
83438281,1958,1,NULL,NULL,0,530,0,0,0,4,4,0,5,244,2,51,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0.290566037735849,2,0,2326.5,103,Short-Heavy,Positive,1.33014401980015
83453995,16232,1,NULL,NULL,0,530,0,0,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00377358490566,6,0.885714285714286,787,3,Short-Low,Positive,0.064395288279046
83455509,38843634,1,NULL,NULL,0,530,0,0,0,4,1,0,0,202,2,4,13,5,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.056603773584906,3,0.08,876,17,Short-Heavy,Positive,0.683771571378321
83465336,29796617,1,NULL,NULL,0,529,0,0,0,2,2,0,5,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.01890359168242,4,1,527,25,Long-Low,Positive,0.518536793021597
83471596,17991525,1,NULL,NULL,0,530,0,0,0,2,2,0,5,1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005660377358491,6,0,843,8,Short-Low,Positive,0.252978138301902
83471720,13874,1,NULL,NULL,0,530,0,0,0,4,2,0,3,810,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.022641509433962,4,0.733333333333333,691,13,Short-Low,Positive,0.146874321918415
83516056,7118,1,NULL,NULL,0,529,0,0,0,2,1,0,0,207,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.035916824196597,3,0.220338983050847,796,14,Short-Heavy,Positive,0.06975508472212
83517879,29796617,1,NULL,NULL,0,529,0,0,0,3,3,1,2,236,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.022684310018904,4,1,527,25,Long-Low,Positive,0.518536793021597
83521297,7118,1,NULL,NULL,0,529,0,0,0,2,1,0,0,207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005671077504726,6,0.220338983050847,796,14,Short-Low,Positive,0.06975508472212
83552955,30777963,1,NULL,NULL,0,528,0,0,0,2,1,0,0,206,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.003787878787879,6,0.975,834,35,Short-Low,Positive,0.282871922906097
83553119,45297,1,NULL,NULL,0,528,0,0,0,2,1,0,12,161,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.009469696969697,6,0.285714285714286,752,23,Short-Low,Positive,0.748281628504537
83568611,35846,1,NULL,NULL,0,527,0,0,0,5,5,0,10,1731,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.03415559772296,3,0.442567567567568,481,31,Long-Low,Positive,11.5434922637536
83570722,29796617,1,NULL,NULL,0,527,0,0,0,2,1,0,0,202,0,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.047438330170778,3,0.944444444444444,527,25,Short-Low,Positive,0.518536793021597
83626662,7295625,1,NULL,NULL,0,528,0,0,0,2,2,0,2,9,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.024621212121212,4,0.325581395348837,1064,62,Short-Low,Positive,0.562479841124497
83657896,7118,1,83657896,0,1,526,236,50,0,2,1,0,0,358,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.011406844106464,4,0.220338983050847,796,14,Short-Low,Positive,0.06975508472212
83681146,7118,1,NULL,NULL,0,526,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.005703422053232,6,0.152542372881356,796,14,Short-Low,Positive,0.06975508472212
83794253,1958,1,NULL,NULL,0,525,0,0,0,2,1,0,1,15,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.028571428571429,4,0,2326.5,103,Short-Low,Positive,1.33014401980015
