repo_id,activity,activity_new,parent_id,depth,hf_parent_id,hf_depth,is_hard_fork,age,stars,forks,forks_active,user_count,user_family_count,followers_repo,followers_in_family,followers_outside,pr_within,pr_family,pr_within_comments,pr_family_comments,pr_within_code_comments,pr_family_code_comments,issue_repo,issue_family,issue_outside,issue_repo_comments,issue_family_comments,issue_outside_comments,issues_subscribed_repo,issues_unsubscribed_repo,issues_closed_repo,issues_reopened_repo,issues_referenced_repo,issues_assigned_repo,issues_mentioned_repo,pr_mentioned_repo,issues_subscribed_family,issues_unsubscribed_family,issues_closed_family,issues_reopened_family,issues_referenced_family,issues_assigned_family,issues_mentioned_family,issues_subscribed_outside,issues_unsubscribed_outside,issues_closed_outside,issues_reopened_outside,issues_referenced_outside,issues_assigned_outside,issues_mentioned_outside,pr_family_mentioned,new_jaccard,is_hf_parent,all,thirty,seventy,ninety,one_commit,jaccard_median,jaccard_k2,jaccard_k3,j_c_2,jaccard_k4
46779153,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,976,0,0,0,2,2,0,2,8,0,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648069,0,0,0,0,0,1,1,1,1,1,3
47660639,Long-Low,Dead?,14807988,1,NULL,NULL,0,967,0,0,0,3,2,0,43,124,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656388,0,0,0,0,0,1,1,1,1,1,3
47705800,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,967,0,0,0,4,3,0,2,245,1,5,31,57,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,0,0,0,0,1,1,1,1,1,3
47927233,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,965,1,1,0,7,7,1,56,86,87,107,520,787,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48832437,Long-Low,Dead?,14807988,1,NULL,NULL,0,954,0,0,0,2,2,0,23,110,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656388,0,0,0,0,0,1,1,1,1,1,3
49261610,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,948,0,0,0,8,7,2,83,384,0,99,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
49785466,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,941,0,0,0,3,3,0,22,222,7,66,85,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
49790287,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,941,0,0,0,3,3,0,40,103,0,38,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49914457,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,940,0,0,0,3,3,1,45,125,0,221,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643777,0,0,0,0,0,1,1,1,2,1,2
50391089,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,933,0,0,0,2,2,0,31,84,0,23,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50476202,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,932,1,0,0,3,3,0,38,95,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,0,0,0,0,1,1,1,1,1,3
50901876,Long-Low,Dead?,14807988,1,NULL,NULL,0,926,0,0,0,2,2,0,0,261,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444,0,0,0,0,0,1,1,1,1,1,3
51400473,Long-Low,Hard,14807988,1,NULL,NULL,0,920,0,0,0,2,1,0,0,205,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253589,0,1,0,0,0,1,1,0,0,0,0
51795164,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,914,0,0,0,10,10,3,89,1380,4,48,52,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
52301484,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,907,0,0,0,4,4,1,35,112,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,0,0,0,0,1,0,0,0,0,0
52649105,Long-Low,Hard,14807988,1,NULL,NULL,0,899,0,0,0,2,1,0,36,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644444,0,1,0,0,0,1,1,1,1,1,3
52684564,Long-Low,Hard,14807988,1,NULL,NULL,0,899,0,0,0,3,2,2,47,139,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,1,0,0,0,1,1,1,1,1,3
53161494,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,892,1,1,0,2,2,0,10,216,12,18,34,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53225233,Long-Low,Hard,14807988,1,NULL,NULL,0,891,0,0,0,2,2,0,0,202,1,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,1,0,0,0,1,1,1,1,1,3
53550867,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,886,0,0,0,3,3,0,14,269,0,26,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54557791,Long-Low,Hard,14807988,1,NULL,NULL,0,871,0,0,0,2,1,0,1,234,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643777,0,1,0,0,0,1,1,1,1,1,3
54608670,Long-Low,Dead?,14807988,1,NULL,NULL,0,870,0,0,0,2,1,0,0,217,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349515,0,0,0,0,0,1,1,0,0,0,0
55246406,Long-Low,Hard,14807988,1,NULL,NULL,0,862,1,0,0,3,2,0,29,282,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,0,0,0,0,1,1,0,0,0,0
55792834,Long-Heavy,Hard,14807988,1,NULL,NULL,0,855,3,1,0,4,4,0,24,239,1,23,6,668,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,1,0,0,0,1,1,1,1,1,3
56211683,Long-Low,Dead?,14807988,1,NULL,NULL,0,849,0,0,0,2,1,0,23,67,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,0,0,0,0,0,1,1,1,1,1,3
56284470,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,848,0,0,0,2,2,0,8,61,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,0,0,0,0,1,1,1,1,1,3
56460130,Long-Low,Dead?,14807988,1,NULL,NULL,0,843,0,0,0,2,2,0,37,116,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,0,0,0,0,0,1,1,0,0,0,0
56508420,Long-Low,Dead?,14807988,1,NULL,NULL,0,843,0,0,0,2,1,0,0,202,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,0,0,0,0,1,1,1,1,1,3
56581052,Long-Low,Dead?,14807988,1,NULL,NULL,0,842,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,0,0,0,0,0,1,1,1,1,1,3
56625960,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,841,0,0,0,4,4,0,44,514,0,165,0,1169,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,0,0,0,0,1,1,0,0,0,0
56720866,Short-Low,Dead?,14807988,1,NULL,NULL,0,841,0,0,0,3,3,1,58,169,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636364,0,0,0,0,0,1,1,1,1,1,3
57195306,Short-Heavy,Hard,14807988,1,NULL,NULL,0,836,0,1,0,3,2,0,65,180,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522523,0,1,0,0,0,1,1,1,1,1,3
57387327,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,834,0,0,0,2,2,0,0,221,10,5,49,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
57427085,Short-Low,Hard,14807988,1,NULL,NULL,0,833,0,0,0,3,2,0,31,137,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,1,0,0,0,1,1,1,1,1,3
57653240,Long-Heavy,Dead?,14807988,1,NULL,NULL,0,1084,0,0,0,3,3,0,43,88,0,71,0,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57862288,Short-Low,Dead?,14807988,1,NULL,NULL,0,829,0,0,0,3,2,0,14,22,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116,0,0,0,0,0,1,1,0,0,1,3
58697877,Short-Low,Dead?,14807988,1,NULL,NULL,0,820,0,0,0,2,1,0,1,208,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010989,0,0,0,0,0,1,0,0,0,0,0
59071364,Short-Low,Hard,14807988,1,NULL,NULL,0,816,0,2,0,2,2,0,23,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293839,0,1,0,0,0,1,1,0,0,0,0
59336189,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,815,0,0,0,3,3,0,27,286,0,110,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
59826276,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,807,0,0,0,13,13,6,166,592,0,39,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,0,0,0,0,0,1,1,0,0,0,0
59947182,Short-Low,Hard,14807988,1,NULL,NULL,0,806,0,0,0,2,2,0,1,207,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568182,0,1,0,0,0,1,1,1,1,1,3
60182804,Short-Low,Dead?,14807988,1,NULL,NULL,0,803,0,0,0,2,1,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60318995,Short-Low,Hard,14807988,1,NULL,NULL,0,801,0,0,0,3,2,1,62,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640693,0,0,0,0,0,1,1,1,1,1,3
63114658,Short-Low,Dead?,14807988,1,NULL,NULL,0,768,1,0,0,2,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,0,0,0,0,1,1,0,0,0,0
63228474,Short-Low,Dead?,14807988,1,NULL,NULL,0,767,0,0,0,2,2,0,0,208,0,3,0,47,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
63467254,Short-Low,Dead?,14807988,1,NULL,NULL,0,765,0,0,0,2,1,0,14,35,0,4,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
64273347,Short-Low,Dead?,14807988,1,NULL,NULL,0,775,0,0,0,2,2,0,2,214,0,6,0,78,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484,0,0,0,0,0,1,0,0,0,0,0
64360925,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,753,1,0,0,3,3,1,28,314,0,65,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,0,0,0,0,0,1,1,0,0,0,0
66736388,Short-Low,Hard,14807988,1,NULL,NULL,0,723,0,0,0,2,1,0,0,202,0,1,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,0,1,0,0,0,1,1,0,0,0,0
67163604,Short-Low,Hard,14807988,1,NULL,NULL,0,717,0,0,0,2,1,0,1,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379147,0,1,0,0,0,1,1,0,0,0,0
67783926,Short-Heavy,Hard,14807988,1,NULL,NULL,0,710,1,0,0,6,2,1,0,239,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556054,0,1,0,0,0,1,1,0,1,1,3
68199792,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,704,0,0,0,3,3,2,37,126,0,26,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69049291,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,693,0,0,0,2,2,1,18,30,0,25,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038462,0,0,0,0,0,0,0,0,0,0,0
69355015,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,689,0,0,0,2,2,0,4,204,0,30,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70411205,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,677,0,0,0,2,2,0,23,67,0,6,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
72654035,Short-Low,Dead?,14807988,1,NULL,NULL,0,649,1,0,0,2,2,0,14,146,0,2,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210784,0,0,0,0,0,1,1,0,0,0,0
74665174,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,625,0,0,0,2,2,0,2,216,0,35,0,352,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75414757,Short-Low,Dead?,14807988,1,NULL,NULL,0,617,0,0,0,2,2,0,8,37,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518182,0,0,0,0,0,1,1,0,0,1,3
75662473,Short-Low,Dead?,14807988,1,NULL,NULL,0,614,0,0,0,2,1,0,7,12,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513514,0,0,0,0,1,1,1,0,0,1,3
75694513,Short-Low,Hard,14807988,1,NULL,NULL,0,613,1,0,0,2,1,0,23,70,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,0,1,0,0,0,1,1,0,0,0,0
78779519,Short-Heavy,Hard,14807988,1,NULL,NULL,0,580,0,1,0,4,3,0,16,250,0,3,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
80005623,Short-Low,Dead?,14807988,1,NULL,NULL,0,568,0,0,0,2,2,0,8,36,1,4,0,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81091054,Short-Low,Dead?,14807988,1,NULL,NULL,0,556,0,0,0,2,2,0,2,371,2,10,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,0,0,0,0,0,1,1,0,0,0,0
81590003,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,550,0,1,0,4,3,0,14,231,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354369,0,0,0,0,0,1,1,0,0,0,0
82392192,Short-Low,Hard,14807988,1,NULL,NULL,0,542,0,1,0,2,2,0,0,207,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016484,0,1,0,0,0,1,0,0,0,0,0
83113273,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,534,0,0,0,4,4,0,37,357,0,45,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83404462,Short-Low,Hard,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,0,1,0,0,0,1,1,0,0,0,0
83418622,Short-Low,Hard,14807988,1,NULL,NULL,0,530,0,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341463,0,1,0,0,0,1,1,0,0,0,0
84289824,Short-Low,Hard,14807988,1,NULL,NULL,0,518,0,0,0,2,1,0,0,202,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049451,0,1,0,0,0,1,0,0,0,0,0
85147298,Short-Low,Dead?,14807988,1,NULL,NULL,0,508,0,0,0,3,2,1,1,375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331707,0,0,0,0,0,1,1,0,0,0,0
85162718,Short-Low,Hard,14807988,1,NULL,NULL,0,507,1,0,0,2,1,0,0,202,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331707,0,1,0,0,0,1,1,0,0,0,0
85273422,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,506,0,0,0,2,2,0,14,219,0,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
85727715,Short-Low,Dead?,14807988,1,NULL,NULL,0,501,0,1,0,2,2,0,0,216,0,22,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86014079,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,499,0,0,0,2,2,0,7,28,0,14,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,0,0,0,0,0,1,1,0,0,0,0
86767336,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,492,0,0,0,2,2,0,0,211,0,21,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311881,0,0,0,0,0,1,1,0,0,0,0
87559900,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,483,0,2,0,23,21,10,204,1702,27,9,59,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27619,0,0,0,0,0,1,1,0,0,0,0
87691298,Short-Low,Dead?,14807988,1,NULL,NULL,0,480,0,0,0,3,3,0,34,289,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87701643,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,480,0,0,0,2,2,0,14,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,0,0,0,0,1,1,0,0,0,0
89411760,Short-Low,Hard,14807988,1,NULL,NULL,0,464,0,0,0,2,1,0,0,203,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165,0,1,0,0,0,1,0,0,0,0,0
92426877,Short-Low,Hard,14807988,1,NULL,NULL,0,436,0,0,0,3,1,0,0,202,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,1,0,0,0,1,1,0,0,0,0
92525963,Short-Low,Dead?,14807988,1,NULL,NULL,0,435,0,0,0,5,2,0,1,205,5,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341121,0,0,0,0,0,1,1,0,0,0,0
92948576,Short-Low,Hard,14807988,1,NULL,NULL,0,431,0,0,0,3,2,0,14,211,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,0,1,0,0,0,1,1,0,0,0,0
93590333,Short-Low,Dead?,14807988,1,NULL,NULL,0,424,0,0,0,2,1,0,0,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93647040,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,424,0,0,0,6,6,0,51,301,0,68,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95072171,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,411,0,0,0,2,2,0,0,205,0,12,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
95575586,Short-Heavy,Dead?,14807988,1,NULL,NULL,0,407,1,1,0,2,2,0,2,203,2,15,0,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210784,0,0,0,0,0,1,1,0,0,0,0
95952889,Short-Low,Dead?,14807988,1,NULL,NULL,0,403,0,0,0,2,2,0,14,219,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345622,0,0,0,0,0,1,1,0,0,0,0
97118522,Short-Low,Dead?,14807988,1,NULL,NULL,0,391,0,0,0,2,1,0,0,29,14,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,0,0,0,0,0,1,1,0,0,0,0
97395823,Short-Heavy,Hard,14807988,1,NULL,NULL,0,388,0,0,0,2,2,0,0,213,1,17,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319444,0,1,0,0,0,1,1,0,0,0,0
97493988,Short-Low,Hard,14807988,1,NULL,NULL,0,387,0,0,0,2,1,0,0,204,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102151,0,1,0,0,0,1,0,0,0,0,0
98031802,Long-Low,Dead?,14807988,1,NULL,NULL,0,1244,0,0,0,2,2,0,23,74,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
99139699,Short-Low,Hard,14807988,1,NULL,NULL,0,372,0,0,0,2,1,0,0,205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309859,0,1,0,0,0,1,1,0,0,0,0
